pull_request,number_of_commits,number_of_comments,number_of_reviews,user_type,user_login,merged_at,number_of_additions,number_of_deletions,number_of_files_changed,number_of_days,message,number_of_characters,second_line_is_blank,language,number_of_test_files
974,2,4,0,Internals,technoweenie,2016-02-04T15:44:18Z,41,0,5,0,"Fixes #973
",11,True,en,3
972,1,1,0,Internals,technoweenie,2016-02-04T15:40:36Z,24,25,1,0,"Finally tracked down and fixed the bug in reproduced from https://github.com/github/git-lfs/issues/904#issuecomment-169010912.

I couldn't replicate the issue with `git lfs fetch` and `git lfs checkout` individually, so I assumed the problem [came from `command_pull.go`](https://github.com/github/git-lfs/blob/064043040e1003b51f86b65c14d3f9bedc137f30/commands/command_pull.go#L45-L46).

I added some trace messages and noticed `fetchAndReportToChan()` wasn't [receiving all of the oids](https://github.com/github/git-lfs/blob/064043040e1003b51f86b65c14d3f9bedc137f30/commands/command_fetch.go#L288-L296), even though everything was downloading just fine. Turns out the transfer queues start working in the background as soon as [something is added to the queue](https://github.com/github/git-lfs/blob/064043040e1003b51f86b65c14d3f9bedc137f30/commands/command_fetch.go#L259). Moving the code that registers the transfer queue watcher above where the LFS pointers get added to the queue fixed the bug.

/cc @sinbad @rubyist I'd appreciate another set of :eyes: on this.
",1069,True,en,0
971,2,0,0,Internals,technoweenie,2016-02-04T15:43:25Z,39,4,5,0,"The `git` package provides an api around the `git` command. It doesn't make sense to pass any `GIT_TRACE` env values to it. Here are the errors just from the tests:

```
$ GIT_TRACE=1 script/test git
trace git-lfs: run_command: 'git' config -l
trace git-lfs: run_command: 'git' rev-parse HEAD --symbolic-full-name HEAD
--- FAIL: TestCurrentRefAndCurrentRemoteRef (0.21s)
    assert.go:16: /Users/rick/go/src/github.com/github/git-lfs/git/git_test.go:53
    assert.go:25: ! Sha: ""12:08:04.097045 git.c:348               trace: built-in: git 'show' '-s' '--format=%H"" != ""8263b6dfdc1ec816145ab1635d3719d54bfa8d67""
trace git-lfs: RECENT: Getting refs >= 2016-01-27 12:08:04.156600185 -0700 MST
trace git-lfs: RECENT: master (2016-02-03 12:08:04 -0700 MST)
trace git-lfs: RECENT: included_branch_2 (2016-01-31 12:08:04 -0700 MST)
trace git-lfs: RECENT: included_branch (2016-01-28 12:08:04 -0700 MST)
--- FAIL: TestRecentBranches (0.56s)
    assert.go:16: /Users/rick/go/src/github.com/github/git-lfs/git/git_test.go:149
    assert.go:25: ! []*git.Ref{
            &git.Ref{Name:""master"", Type:0, Sha:""12:08:04.394597 git.c:348               trace: built-in: git 'show' '-s' '--format=%H""},
            &git.Ref{Name:""included_branch_2"", Type:0, Sha:""12:08:04.359162 git.c:348               trace: built-in: git 'show' '-s' '--format=%H""},
            &git.Ref{Name:""included_branch"", Type:0, Sha:""12:08:04.323946 git.c:348               trace: built-in: git 'show' '-s' '--format=%H""},
        } != []*git.Ref{
            &git.Ref{Name:""master"", Type:0, Sha:""c767f84c80519f760b7e267fcaaf8fb3645b6b34""},
            &git.Ref{Name:""included_branch_2"", Type:0, Sha:""e608c9454073e3cda9d58cc68bb23afa5ecd8fa0""},
            &git.Ref{Name:""included_branch"", Type:0, Sha:""7a2005c9affcd46807f3f32f323fe5417f994360""},
        }
    assert.go:28: !  - Refs should be correct
trace git-lfs: run_command: 'git' rev-parse HEAD --symbolic-full-name HEAD
trace git-lfs: run_command: 'git' version
trace git-lfs: run_command: 'git' rev-parse refs/heads/branch2 --symbolic-full-name refs/heads/branch2
trace git-lfs: run_command: 'git' rev-parse refs/heads/branch4 --symbolic-full-name refs/heads/branch4
trace git-lfs: run_command: 'git' rev-parse refs/heads/master --symbolic-full-name refs/heads/master
--- FAIL: TestWorkTrees (0.36s)
    assert.go:16: /Users/rick/go/src/github.com/github/git-lfs/git/git_test.go:259
    assert.go:25: ! []*git.Ref{
            &git.Ref{Name:""branch2"", Type:0, Sha:""12:08:04.831492 git.c:348               trace: built-in: git 'show' '-s' '--format=%H""},
            &git.Ref{Name:""branch4"", Type:0, Sha:""12:08:04.946992 git.c:348               trace: built-in: git 'show' '-s' '--format=%H""},
            &git.Ref{Name:""master"", Type:0, Sha:""12:08:04.796134 git.c:348               trace: built-in: git 'show' '-s' '--format=%H""},
        } != []*git.Ref{
            &git.Ref{Name:""branch2"", Type:0, Sha:""49a0848a1391a4d0dec5cf886386849928281484""},
            &git.Ref{Name:""branch4"", Type:0, Sha:""686de8859581179d3d429bb4810da38b51e79bac""},
            &git.Ref{Name:""master"", Type:0, Sha:""b7c05066c76446f4dc84f1842d3dadbcc40ff060""},
        }
    assert.go:28: !  - Refs should be correct
FAIL
FAIL    github.com/github/git-lfs/git   1.196s
```
",3268,True,en,1
966,3,5,1,Externals,nathanhi,2016-02-02T17:15:32Z,16,0,2,1,"This PR fixes the reported behaviour in https://github.com/github/git-lfs/issues/557, where Git reports
a delta, if an attempt was made to track empty files with LFS.
If there already have been empty files tracked with LFS, these
need to be untracked manually, as this fix only prevents that
newly created, empty files can be tracked by LFS.

Problem is, that Git never runs the clean filter on 0-byte files:

https://github.com/git/git/blob/80980a1d5c2678ab9031d7c60faf38b9631eb1ce/diff.c#L2777

This leads to a diff between the file in the repository (pointer file) and 
the actual file content. Apparently the git-fat project seems to be affected 
by this, too (https://github.com/jedbrown/git-fat/issues/18).
The fix/workaround for this in LFS is simple; just don't create pointers 
for 0-byte target files, it's useless to store them in LFS anyway.

I'm not too sure though if my current patch is sufficient - it just checks
if the given file from the parameters has a size == 0, but apparently the
pointer creation + hash calculation is done from the stdin content. So just
let me know if this needs a rework with length calculation of the stdin
io.Reader.
",1163,False,en,1
965,4,0,0,Internals,technoweenie,2016-02-01T17:03:56Z,18,8,4,2,,0,False,en,0
964,3,0,0,Internals,technoweenie,2016-02-02T17:53:55Z,80,12,3,3,"This converts `git://SERVER/REPO` remotes to an LFS URL like `https://SERVER/REPO.git/info/lfs`. This removes the need for users to manually configure the LFS url.
",164,True,en,1
963,3,5,0,Internals,technoweenie,2016-02-02T16:01:28Z,116,89,5,3,"This is another approach to fixing #922.

While #927 fixes the bug, I'm not completey happy with it. Calling `git.RootDir()` in `loadGitConfig()` adds another os exec that's run on _every_ lfs command. This is in addition to when it's run inside `resolveGitDir()` if the `GIT_DIR` is specified. I'd like to fix the behavior without running `git.RootDir()` again.

The problem: `git submodule update --init --remote` runs `git lfs smudge` commands with the following env:

```
GIT_DIR=/path/to/repo/.git/modules/sub
GIT_WORK_TREE=.
```

When run with the above ENV vars, `LocalWorkingDirectory` is `/path/to/repo/.git/modules`, which is wrong. It should be `/path/to/repo/sub`, where `sub` is the path for the submodule. Here's the [code](https://github.com/github/git-lfs/blob/84e9e66c9156564180c9621491865b985f3c838d/lfs/lfs.go#L187-L193):

``` go
func processWorkTreeVar(gitDir, workTree string) (string, string, error) {
    // See `core.worktree` in `man git-config`:
    // “The value [of core.worktree, GIT_WORK_TREE, or --work-tree] can be an absolute path
    // or relative to the path to the .git directory, which is either specified
    // by --git-dir or GIT_DIR, or automatically discovered.”

    if filepath.IsAbs(workTree) {
        return workTree, gitDir, nil
    }

    base := filepath.Dir(filepath.Clean(gitDir))
    absWorkTree := filepath.Join(base, workTree)
    return absWorkTree, gitDir, nil
}
```

If we treat `GIT_WORK_TREE=.` relative to the process' current working directory, it works just fine.  It seems like the comments (which are taken directly from the git docs) are wrong in this case. I can pass both `--git-dir` and `--work-tree` to get the status of my local git-lfs repo, from a totally different directory:

``` cli
~/test $ git --git-dir=/Users/rick/p/git-lfs/.git --work-tree=""/Users/rick/p/git-lfs"" status -sb
## rikdev-fix-submodule-lfsconfig...origin/rikdev-fix-submodule-lfsconfig
 M lfs/config.go
 M lfs/lfs.go
 M test/test-submodule-lfsconfig.sh
```

If I try relative to the `.git` directory, it doesn't work.

```
~/test $ git --git-dir=/Users/rick/p/git-lfs/.git --work-tree="".."" status -sb
## rikdev-fix-submodule-lfsconfig...origin/rikdev-fix-submodule-lfsconfig
 D ../.gitattributes
```

If I try relative to the current working directory, while in the git-lfs directory, it works:

``` cli
~p/git-lfs git:(rikdev-fix-submodule-lfsconfig) $ git --git-dir=/Users/rick/p/git-lfs/.git --work-tree=""."" status -sb
## rikdev-fix-submodule-lfsconfig...origin/rikdev-fix-submodule-lfsconfig
 M lfs/config.go
 M lfs/lfs.go
 M test/test-submodule-lfsconfig.sh
```

@sinbad @rikdev: Thoughts?  
",2646,True,en,3
952,2,10,0,Externals,bozaro,2016-02-04T20:10:07Z,52,0,3,9,"Use btrfs copy-on-write feature for copy lfs files from .git/lfs/objects to working copy (`git lfs checkout`).
Copy-on-write operation is look like hardlink, but change in one file is not visible in another file.

This command works like: `cp --reflink=auto src.txt dst.txt`
For this change I use https://github.com/wertarbyte/coreutils/blob/master/src/copy.c as reference.
",374,False,en,0
949,2,1,4,Externals,sinbad,2016-01-29T16:57:04Z,200,105,7,3,"Fixes #945 

Right now git-lfs ignores the use of 'remote.[name].pushurl' in asymmetrical pull/push situations (within a single remote). This PR changes the way Endpoints are built so that the operation (""download"" or ""upload"") is taken into account and the pushurl is used as a basis instead of the url when pushing. This avoids git-lfs behaving inconsistently with Git itself & the resulting confusion.

Also add support for 'remote.[name].lfspushurl' and global 'lfs.pushurl' so that push versions of urls are supported everywhere you might configure them.

This also affects the Access flags which are stored & looked up alongside the correct url based on whether you're pulling or pushing, in case the 2 urls have different auth mechanisms.
",746,True,en,2
933,1,3,0,Externals,larsxschneider,2016-01-14T18:14:51Z,3,0,1,0,,0,False,en,0
909,1,1,0,Externals,sinbad,2015-12-24T23:02:29Z,2,0,1,2,"If using an SSH URL and git-lfs-authenticate returns an error, without this change the error is just reported to the trace but execution continues.

A common result is a completely made up LFS URL being returned which then 404's, which ends up setting lfs.batch=false. If the server doesn't implement the non-batch interface, this config then breaks LFS even after the SSH issue is resolved & has to be manually removed, which is quite confusing for the user.
",460,True,en,0
907,1,1,0,Externals,wpsmith,2015-12-24T23:00:50Z,1,1,1,3,"Change PackageCloud link to go to more intuitive install page since this is what the list bullet is about.
",107,True,en,0
900,1,4,0,Externals,ro31337,2016-01-05T21:02:22Z,1,0,1,20,"Add installation instructions for Windows users.
",49,True,en,0
891,4,1,0,Externals,andyneff,2016-01-19T21:42:46Z,94,1617,34,43,"Added require for git back into rpm

-Moved Centos 6 build/tests to use IUS for a more official-ish git rpm. Removed our own git.spec file, as discussed in #878
-Change docker images to auto build images, which resulted in a slight name change. The old images will be taken down at a later time
-Got tests working again with new auto builds. They were a low priority, so they were purposefully left behind. But with discussion like #871, I wanted to make sure this was working again. It still doesn't work against package cloud keys yet, but since packagecloud doesn't sign rpms, it would appear there's no point there
-Cleaned up all files duplicated in the git-lfs_dockers repo.
-Updated README
-Since the dockerfiles are no longer in the docker directory, changed the run_dockers script to go by name (i.e. `debian_7` instead of filename `git-lfs_debian_7.dockerfile`, since there was no purpose behind the longer version)
",926,True,en,7
883,2,2,0,Internals,technoweenie,2015-12-21T00:49:06Z,6,2,1,17,"Fixes #880.
",12,True,en,0
882,2,2,0,Internals,technoweenie,2015-12-04T15:22:15Z,105,89,2,1,"My goal here is to describe more of the development workflow, and update the instructions for clarity. 
",104,True,en,0
879,1,2,0,Externals,ssgelm,2015-12-02T19:57:31Z,2,2,1,0,"Since git-lfs requires git >= 1.8.2 this ensures that people don't accidentally install it with older versions of git
",118,True,en,0
877,2,3,0,Externals,pabloguerrero,2015-12-01T23:32:11Z,2,2,1,0,,0,False,en,0
875,10,8,3,Externals,strich,2016-02-02T22:58:52Z,125,69,5,64,"A new INNO Setup based windows installer. Features:
- Issue #819 - The installer will search the PATH environment vars for the location of any actively installed Git instance and use it to find out where to place Git LFS.
- If Git isn't installed or isn't in the env vars then the installer will simply ask the user to tell it where to install Git LFS.
- The installer is dual arch and should run on 32/64bit systems. However no effort has been made to actually install the correct git-lfs.exe file yet.
- It hasn't been setup, but its possible to integrate code signing either in the compile commandline or in the script itself.
- Issue #799 - The installer and uninstaller run git lfs install/uninstall for you.

Should also fix:
- Issue #835.
- Issue #736.
",760,False,en,0
868,17,5,0,Externals,sinbad,2016-02-02T20:42:14Z,670,3,8,68,"Created a tool called `git-lfs-test-server-api` which can be pointed at either an API URL or a clone URL and will run through a series of tests to ensure the responses are as expected. See the `Readme.md` for details of how to use it.

Currently only tests the API responses to upload/download and through inference correct authentication; HTTPS or SSH, works with both via `--clone=<url>`. Relies on the internal methods to test that content types etc are respected. In order to try to keep it simple to update in future, it just calls the `Batch()` method rather than trying to dig any deeper than that.

It can either generate its own test data (in which case it needs to be able to upload some initial state, although it doesn't push any commits, only LFS files), or it can be given lists of data to test with, in which case no server state is modified. In the latter case the content server is not hit at all, only the API.

I wrote this to provide a repeatable smoke test for API implementations, extensions for cases I haven't thought of are welcome, although as mentioned I didn't really want to go any lower than `Batch` to make it easier to keep in sync later.
",1171,True,en,3
863,1,1,0,Externals,sinbad,2015-11-25T15:27:57Z,50,50,7,0,"objectResource is returned by several public functions but isn't exported itself, so fix that. 

Context: I'm using calls to Batch() in my server API test tool which is outside the LFS package & need to see the results. I remember I also needed it when refactoring the API for my old SSH PR so I think it's likely to be useful generally.
",338,True,en,2
862,10,7,8,Internals,technoweenie,2016-02-23T20:10:47Z,211,110,8,90,"This is a quick experiment in extracting some stuff into a proper `localstorage` package. See #778 for details.
",112,True,en,1
861,1,1,0,Internals,technoweenie,2015-12-04T15:22:35Z,10,7,1,9,"We don't care if other git values clash.
",41,True,en,0
860,2,1,0,Internals,technoweenie,2016-01-29T16:37:36Z,9,17,2,65,"Having both `git.CurrentBranch()` and `git.CurrentRef()` seemed redundant.
",75,True,en,0
851,2,7,0,Externals,noamt,2015-11-25T14:48:00Z,2,6,1,4,"Ubuntu repositories no longer offer the Ruby2.0 package, thus breaking the script
",82,True,en,0
843,1,2,0,Internals,technoweenie,2015-11-19T00:08:24Z,46,17,1,0,"Updated the script to upload packages for Ubuntu, AND generate a bunch markdown links for the releases page to manually download them.

NOTE: I already ran this, so the ship has sailed for v1.1 :)

/cc @ssgelm and @andyneff 
",225,True,en,0
842,10,0,0,Internals,technoweenie,2015-11-18T18:24:44Z,103,26,6,0,"This prevents Git LFS from getting into an auth loop if no git credentials are found. It also adds a bit more tracing so we don't have to reach for `GIT_CURL_VERBOSE` as often. And when we do, its output is cleaned up a bit with extra linebreaks.
",247,True,en,2
838,4,0,0,Internals,technoweenie,2015-11-18T00:25:30Z,241,132,20,1,"This renames both `git lfs init` and `git lfs uninit` to `git lfs install` and `git lfs uninstall`.  The old commands will be available until Git LFS v2.0.

Fixes #781
",168,True,en,2
837,7,0,2,Internals,technoweenie,2015-11-18T00:24:52Z,177,25,6,1,"This changes Git LFS to read committed lfs config settings from `.lfsconfig` instead of `.gitconfig`. This makes it more clear what settings should go in that file. It does continue to check for `.gitconfig` but only IF `.lfsconfig` does not exist. This is meant as a way for projects to gradually rename this file on their own. By Git LFS v2.0, we'll remove support completely.

This also makes a few other changes:
- `ListFromFile()` doesn't run `os.Stat` anymore. The new `readGitConfigFromFiles()` function minimizes `os.Stat` calls.
- The config order was tweaked slightly, reducing the number of `git config` calls. No need to call `git config --list` AND `git config --file .git/config --list`. Now it only calls `git config --file .lfsconfig --list` and `git config --list`.

Fixes #780
",795,True,en,2
831,1,6,0,Externals,AndrewJDR,2015-11-16T22:56:27Z,12,9,2,4,"This change makes it so --skip does the smudge if the file
is in cache. It still skips automatic downloads as one would
expect.

This is more convenient, since it prevents one from having
to 'git lfs pull' after every 'git checkout' if the needed
objects are already available in .git/lfs/objects.

Note that the --skip option for smudge is documented as
follows:
""Skip automatic downloading of objects on clone or pull.""
So even after this change we're still in line with the
documentation.
",492,False,en,1
828,1,2,0,Externals,jiangxin,2015-11-16T19:17:22Z,2,2,1,5,"If there are multiple remotes for the current repo, `git lfs env` shows wrong SshUserAndHost for remote endpoints.
",115,True,en,0
821,2,1,3,Internals,technoweenie,2015-11-16T18:48:04Z,193,4,2,9,"This is a proposal to merge into #820. It's complicated enough that I think it could use its own review.

Instead of buffering the entire request body into an in-memory byte buffer, this uses an internal `cloneableBody` type that only buffers up to 1MB. Any overflow is then written to a local temp file. This type can also clone itself without reading the body again. It simply creates a new struct with the same 1MB byte buffer, and re-opens the temp file.

Also, assuming all file handles are properly closed, a `cloneableBody` buffer will only delete the tempfile when the last one is closed. 
",598,True,en,1
820,55,2,0,Internals,technoweenie,2015-11-16T18:50:34Z,8896,10,74,9,"This makes some changes to #714:
- Moved some `!Config.NtlmAccess()` checks to lower level helper functions, so that every caller of these functions doesn't have to also check for ntml access.
- Use a standard tracer message for `toggleAuthType()` so every caller doesn't have to define one.
- Removed some ntlm specific helpers like `isNtlmRequest()`. Trying to remove as much ntlm special casing as possible.
- Remove some spots where http response bodies are closed multiple times.
- Automatically set `ConcurrentTransfers()` to 1 if ntlm authentication is used, so users aren't required to set this value themselves. 
- Removed some redundant internal helper functions in favor of the stdlib (`ioutil.NopCloser()` is pretty cool, for example).

@WillHipschman: Normally I'd just leave feedback for you to fix. But I didn't because the diff on #714 includes some changes in master that were made after the PR was opened. It made it really difficult to review. Seems like a GitHub PR issue, and nothing to do with your actual work. 

There is still an `ioutil.ReadAll()` when cloning an http request, though. If NTLM auth is used for any file requests (as opposed to just LFS API requests), it should definitely buffer to a file instead. Maybe buffer up to 1MB in memory, and put the overflow in a temp file.
",1311,False,en,13
818,1,2,0,Externals,sinbad,2015-11-16T20:49:06Z,24,2,2,10,"To reproduce, run this with an unmatched git lfs:

``` bash
git init track-symlinkdst
ln -s track-symlinkdst track-symlinksrc
cd track-symlinksrc
git lfs track ""*.png""
```

This was accidentally caused by the move to use `git rev-parse --top-level` to find the working dir. While more reliable than previous manual methods, git also silently resolves symlinks in the returned path, meaning that `lfs.LocalWorkingDir` is always the real path and not the symlink. This causes `HasPrefix` tests to fail unless you also check the resolved symlink version.
",552,True,en,1
812,1,5,0,Externals,laurent-barbisan-ullink,2015-11-03T16:17:48Z,2,1,1,0,,0,False,en,0
807,5,1,0,Externals,andyneff,2015-11-17T21:31:22Z,28,25,3,17,"- `run_dockers.bsh` can now auto pull the latest docker images
- More verbose (and un cut) output of 64 bit rpm builds build. No more redirect to `build.log`
- RPMs use GIT_LFS_TEST_DIR in %check
",196,False,en,0
806,1,0,0,Internals,cjs,2015-11-02T18:05:54Z,1,1,1,3,"Minor change to fix broken spec.md link
",40,True,en,0
801,1,0,0,Internals,technoweenie,2015-10-28T16:18:54Z,67,16,4,0,"Should fix #794

/cc @sinbad @rubyist 
",39,True,en,0
795,1,1,0,Internals,technoweenie,2015-10-28T16:14:03Z,13,10,3,0,"This fixes a devious bug that affects strict LFS API servers that verify the size of objects before it lets you download them. 

The update is hopefully temporary, until we refactor the API client as described in https://github.com/github/git-lfs/issues/779.

You can see this at play with `GIT_CURL_VERBOSE`:

``` bash
# manually triggering the smudge command
$ git cat-file -p 1bca198451cc7404e257e5abe60a8478bf28d4cf | GIT_CURL_VERBOSE=1 git lfs smudge
Downloading ... (73.53 KB)
> POST /github/git-lfs-test.git/info/lfs/objects/batch HTTP/1.1
> Accept: application/vnd.git-lfs+json; charset=utf-8
> Authorization: Basic abcdef
> Content-Type: application/vnd.git-lfs+json; charset=utf-8
> User-Agent: git-lfs/1.0.1 (GitHub; darwin amd64; go 1.5.1; git a999185)
>
{""objects"":[{""oid"":""e1732d149d262963996ca77a47a5d3c51c85c6e97187afad370a8bef2828b6b7"",""size"":0}],""operation"":""download""}
```

Here it is with the fix:

``` bash
$ git cat-file -p 1bca198451cc7404e257e5abe60a8478bf28d4cf | GIT_CURL_VERBOSE=1 ~p/git-lfs/bin/git-lfs smudge
Downloading ... (73.53 KB)
> POST /github/git-lfs-test.git/info/lfs/objects/batch HTTP/1.1
> Accept: application/vnd.git-lfs+json; charset=utf-8
> Authorization: Basic abcdef
> Content-Type: application/vnd.git-lfs+json; charset=utf-8
> User-Agent: git-lfs/1.0.1 (GitHub; darwin amd64; go 1.5.1; git 25bbe79)
>
{""objects"":[{""oid"":""e1732d149d262963996ca77a47a5d3c51c85c6e97187afad370a8bef2828b6b7"",""size"":75291}],""operation"":""download""}
```
",1478,True,en,1
793,6,0,0,Internals,technoweenie,2015-10-27T18:24:56Z,71,38,4,0,"`script/integration.go` doesn't work on Windows. This fixes the easy bugs:
- file patterns didn't use back slashes
- use `which` to find the correct bash path

It still shows no output for each test though.
",207,False,en,1
792,1,0,0,Externals,sinbad,2015-10-27T12:49:27Z,1,1,1,0,"I had a failure after #790 but it was because I had an old .orig file in my test dir from a previous rebase conflict.
",118,True,en,0
790,5,1,0,Internals,technoweenie,2015-10-26T23:25:53Z,163,39,9,0,"Replace 3 highly compact shell lines in `script/integration` with 100 lines of go code. It uses goroutines to manage the concurrency, and a channel to ensure output is dumped to stdout without race conditions.

/cc @andyneff @rubyist @sinbad 
",243,True,en,5
788,1,2,0,Internals,technoweenie,2015-10-26T19:58:22Z,16,1,1,0,"The `lfs.fetchinclude` and `lfs.fetchexclude` keys seem save to read from the working directory's `.gitconfig` file. /cc @sinbad @ptoomey3 

Docs: https://github.com/github/git-lfs/blob/master/docs/man/git-lfs-fetch.1.ronn
",223,True,en,0
784,1,6,0,Externals,andyneff,2015-11-17T22:02:30Z,56,0,1,24,"First working version producing an unsigned git-lfs.exe
",56,True,en,0
783,1,0,0,Externals,andyneff,2015-10-26T23:13:36Z,4,4,1,3,"Moved the the docker image generation to a separately maintained repo
and upload the images to docker hub instead. Should be a far friendlier
experience for the developer.

Almost all of the files in the docker folder should be redundant save
the `run_dockers.bsh` file at this point.
",285,False,en,0
776,1,0,0,Internals,technoweenie,2015-10-23T16:35:47Z,5,5,1,0,,0,False,en,0
775,1,0,0,Internals,technoweenie,2015-10-23T16:12:57Z,1,1,1,0,"Fixes #774
",11,True,en,0
772,5,0,0,Internals,technoweenie,2015-10-27T12:51:58Z,31,7,6,4,,0,False,en,0
771,25,10,0,Externals,sinbad,2015-10-26T14:25:36Z,361,188,10,3,,0,False,en,10
770,1,1,0,Externals,sinbad,2015-10-22T14:12:49Z,50,2,2,0,"Smudge command should return 0 if download was optional and didn't occur
",73,True,en,1
765,1,1,0,Externals,sinbad,2015-10-21T15:44:41Z,7,1,2,0,"Attribute checks whether it thinks the setting is already in the desired state before setting, but for global options was using plain `Find()` which uses `git config` without any flags, which makes it pull in local state too. It should have been using the `--global` flag to get the current value just like it does when setting it. 

Before this fix it could incorrectly assume the global setting is there already and skip setting it, even though when you move out of that folder the setting disappears. This was causing some random failures on Windows tests. Separated from the rest of the Windows test fixing work because it's actually a general bug.
",653,True,en,0
763,17,12,13,Internals,technoweenie,2015-10-23T02:23:58Z,249,442,14,2,"This is an attempt to solve #266. If `git-lfs` is exited while downloading, it leaves some `.git/lfs/objects/../../OID-temp` files, causing future downloads (`smudge`, `fetch`, or `pull`) to error out until those temp files are deleted.

This used to work using my [contentaddressable package](https://github.com/technoweenie/go-contentaddressable) which used the `O_EXCL` file mode to ensure only one process writes to a file at a time. This breaks if the process exits without letting Go's `defer` clean the file up.

This PR changes a few things. First, it drops the contentaddressable package in favor of the [atomic package](https://github.com/natefinch/atomic). While `os.Rename()` works as an atomic operation on posix systems, it doesn't on Windows. The atomic package uses Windows APIs to provide the same atomic guarantee in `atomic.ReplaceFile()`.

It also throws all temp object files into `.git/lfs/tmp/objects`, so it's easy for `git-lfs` to clean the files up on exit. Multiple `git-lfs` processes will have their own sets of temp files. It's possible that multiple `git-lfs fetch` operations will download a file multiple times. But, it should only move the file to it's final spot (`.git/lfs/objects/../../OID`) IF the temp file is written successfully and the SHA-256 signature of the contents matches the expected OID.

This SHOULD work fine on linux/mac, but needs a bit more work for Windows support.

TODO:
- [x] drop `contentaddressable` package
- [x] Add `atomic` package, replace `os.Rename()` usage with `atomic.ReplaceFile()`.
- [x] have git-lfs cleanup old temp files automatically on exit.
",1619,True,en,4
761,2,2,0,Internals,technoweenie,2015-10-21T18:07:07Z,31,2,3,1,,0,False,en,0
760,1,4,4,Internals,technoweenie,2015-10-21T19:07:23Z,118,24,3,1,"This whitelists the valid keys that are read from `.gitconfig`. Git LFS can't make Git read options from `.gitconfig` by default, but it should be explicit about what it allows.
- `lfs.url`
- `remote.{name}.lfsurl`
- `lfs.extension.{name}.priority`

The `.gitconfig` file is designed for common settings for all users cloning.  IMO the other settings should be set by a user's standard git config.
",398,False,en,2
756,2,0,0,Internals,technoweenie,2015-10-20T15:29:50Z,54,13,5,0,"Fixes #717 and supercedes #752.
1. Only skips the tests in docker IF `LFS_DOCKER` is set. This may change before we ship 1.0.1, but at least now I know ALL tests run locally and on Travis.
2. Changed `lfs.InRepo()` so it looks for an empty `LocalGitDir`, instead of `LocalWorkingDir`. Bare repositories have no working directory.
3. Updated the `update` and `init` tests to check that the hooks dir is not created.
",415,False,en,2
750,3,6,0,Externals,glensc,2015-11-18T18:30:22Z,1,1,1,32,"cleanup BR, the tools are not used during build.
they were added in initial commit, 4a716277, so likely bad copy-paste
",119,False,en,0
749,2,7,4,Externals,glensc,2015-11-18T00:27:58Z,1,1,1,32,"update Source0 url to use existing url
",39,True,en,0
742,60,3,5,Externals,sinbad,2015-11-16T19:27:47Z,1893,29,21,32,"I think this is finally ready for review now. Please see `docs/man/git-lfs-prune.1.ronn` for details of what it does and how it determines what to retain and what to delete.

I've created quite a detailed set of tests and think I've covered everything, but please do scrutinise, since this does involve deleting user data!
",323,True,en,9
735,1,1,0,Externals,sinbad,2015-10-19T19:49:10Z,2,1,1,6,"Also report stderr/out since error object is often something useless like ""exit status 128"".
To help with #725. 
",113,False,en,0
734,3,0,0,Externals,sinbad,2015-10-20T15:22:41Z,114,27,5,7,"Raised as part of #731 

Includes some changes to the test git server which actually wasn't strictly complying with the 1.0 API spec. Also includes a couple of tweaks to make errors from transfer queue identifiable to the oid that caused them.

Added a 'delete' method to the git test server just for testing purposes, to create a failing condition.
",350,True,en,3
732,3,5,0,Internals,rubyist,2015-10-19T19:55:14Z,1,0,1,6,"This will cause the git checkout to abort instead of continue on as if things are OK.

/cc https://github.com/github/git-lfs/issues/731
",136,True,en,0
718,1,3,3,Externals,bozaro,2015-10-19T19:45:35Z,14,3,1,11,"It's fix authentication issue on ssh error messages like:

```
X11 forwarding request failed
```
",97,True,en,0
715,10,5,1,Internals,rubyist,2016-03-03T18:03:49Z,1317,25,15,148,"This PR adds support for using netrc for LFS API requests. The priority becomes:
1. Check the LFS URL for authentication. Ex: http://user:pass@example.com
2. Check netrc for authentication.
3. Check the Git remote URL for authentication IF it's the same scheme and host of the LFS URL.
4. Ask 'git credential' to fill in the password from one of the above URLs.

TODO:
- [x] Add netrc support
- [x] Add automated tests
- [x] What happens on Windows? Does netrc work there?

//cc #705 
",485,False,en,3
714,35,8,25,Externals,WillHipschman,2015-11-16T18:50:35Z,8719,13,73,40,"This a first attempt at adding NTLM auth. It addresss the proposal in #617. Please let me know your thoughts.

It uses lfs.{endpoint}.access to toggle NTLM and most ntlm specific logic is in its own class. We store user/pass in the cred helper but could later go get them from AD.

Things that still need to be done:
1. Add Tests-I can add unit tests but I don't think migrating the whole test infrastructure to support windows environments should block this.
2. Add documentation.
",482,True,en,13
713,7,1,6,Externals,sinbad,2015-10-20T15:21:32Z,202,21,6,13,"This fixes #660 and also improves a few other areas:
- Default remote is now either the tracked remote, or ""origin"" or any other _single_ remote defined. If all of these fail there's a better error message now.
- User-supplied remotes are now validated to avoid ambiguous fail cases
- General tidy up to make it clearer what each of these git package functions are intended to do
",380,False,en,2
711,2,4,0,Internals,rubyist,2015-10-21T16:26:25Z,28,0,1,15,"The smudge filters still used the direct legacy api via the `Download()` function. This PR provides a new `Download()` which uses the batch API and falls back to a `DownloadLegacy()` if the server does not support the batch API.

This fixes #708
",246,True,en,0
