pull_request,number_of_commits,number_of_comments,number_of_reviews,user_type,user_login,merged_at,number_of_additions,number_of_deletions,number_of_files_changed,number_of_days,message,number_of_characters,second_line_is_blank,language,number_of_test_files
899,1,8,1,Externals,Taytay,2015-04-03T21:02:52Z,7,1,1,16,"This replaces the deprecated express.bodyParser() with express.urlencoded() and express.json()

This gets rid of the two warnings reported in #828:

```
connect deprecated multipart: use parser (multiparty, busboy, formidable) npm module instead node_modules/hubot/node_modules/express/node_modules/connect/lib/middleware/bodyParser.js:56:20
connect deprecated limit: Restrict request size at location of read node_modules/hubot/node_modules/express/node_modules/connect/lib/middleware/multipart.js:86:15
```

(That issue was closed, but IMO the problem remains: These warnings are red herrings that serve to scare new users when something isn't working.)

express.bodyParser() is deprecated in favor of only using the parts you need.
I've replaced it with only the parsing bits that I believe Hubot is using: url encoded and json.
If Hubot does in fact need to parse multipart uploads, this patch will not work.
",913,True,en,0
898,2,2,0,Externals,100ideas,2015-03-23T15:56:18Z,10,1,1,5,"Updated scripting.md chatsecrets HTTP Listener example to try express.js body-parser middleware first before falling back on JSON.parse.

Added `curl` example showing how to POST to the chatsecrets HTTP Listener example.

more info: https://github.com/github/hubot/issues/894
",276,True,en,0
889,1,0,0,Externals,mcmahoniel,2015-03-18T15:13:31Z,1,1,1,3,"Spelling correction.
",21,True,pt,0
888,2,7,0,Externals,geoffreyanderson,2015-04-03T21:36:12Z,71,71,3,20,,0,False,en,0
887,1,0,0,Internals,technicalpickles,2015-03-13T21:02:03Z,6,1,2,0,"Featuring https://github.com/github/hubot/pull/886
",51,True,en,0
886,1,0,0,Internals,technicalpickles,2015-03-13T20:56:53Z,1,0,1,0,"I tested the new shell adapter on node 0.8, and found navigating back in the history was including a newline. This trims the line.
",131,True,en,0
885,2,0,0,Internals,technicalpickles,2015-03-13T20:29:24Z,6,1,2,0,"Featuring https://github.com/github/hubot/pull/877
",51,True,en,0
884,6,3,0,Externals,michaelansel,2015-06-05T19:17:11Z,59,2,4,83,"Primary purpose is to support global proxy settings in corporate environments

Closes #287 and #731 
",101,True,en,1
883,11,6,8,Internals,leefaus,2015-03-19T18:10:17Z,87,4,2,5,"- [ ] Finish Documentation
- [ ] Link to Bunny Adapter (hubot-bunny) when completed
",84,False,en,0
882,3,0,2,Internals,technicalpickles,2015-03-13T17:49:12Z,17,17,7,0,,0,False,en,0
881,7,3,5,Internals,technicalpickles,2015-03-13T00:43:07Z,43,12,11,0,"We recently updated hubot.github.com, but the docs there were duplicated from this docs/ directory.

This makes things work on hubot.github.com and be linkable, but they won't be linkable when viewing on github.com.

cc @gjtorikian who I was talking to this about
",264,True,en,0
879,1,0,0,Internals,technicalpickles,2015-03-12T02:36:43Z,5,0,1,0,"It's just an index listing out the different deploy methods.
",61,True,en,0
877,14,2,12,Internals,technicalpickles,2015-03-13T19:48:47Z,81,47,3,4,"https://github.com/github/hubot/pull/800 introduced a persistent history for the shell adapter. The main reason for this was to make it a bit easier to iterate in development, but it has caused other problems, particularly it's 

As @robert-rally pointed out about readline-history:

> It's a bad monkey-patch that assumes readLine.history is always initialized. Spoiler alert: it isn't.

This should fix https://github.com/github/hubot/issues/826 and https://github.com/github/hubot/issues/845 . It replaces using readline and readline-history with [cline](https://github.com/kucoe/cline), because it has a lot better interface. In particular, it does have a hook to managing a history. I just had to write some code to load it initially, and to truncate it at the end.

I also replaced the hard-coded terminal color output with [chalk](https://github.com/sindresorhus/chalk), so it's a lot easier to know what it's even doing.

cc @benbalter @keithduncan @viking @robert-rally who have run into problems in one way or another
",1028,True,en,0
876,1,1,0,Internals,technicalpickles,2015-03-07T00:34:47Z,6,1,2,0,"Includes https://github.com/github/hubot/pull/839

cc @todd 
",61,True,en,0
870,3,0,1,Internals,technicalpickles,2015-02-20T18:40:01Z,2,3,2,0,"This combines the ideas of https://github.com/github/hubot/pull/860 and https://github.com/github/hubot/pull/861 . I also wanted to reduce the number of places that would need to be updated yearly, so I removed mention of copyright in README.md and moved it to LICENSE.md.
",273,True,en,0
869,1,0,0,Externals,afeld,2015-02-17T15:27:29Z,5,1,1,0,"/cc https://github.com/github/hubot/pull/867#issuecomment-74604923
",67,True,en,0
867,2,5,0,Internals,technicalpickles,2015-02-17T16:51:05Z,7,1,2,0,"Includes:
- https://github.com/github/hubot/pull/848
- https://github.com/github/hubot/pull/841

cc @aroben @aaronstaves @afeld @michaelansel
",142,False,en,0
865,1,0,0,Externals,hhaidar,2015-02-17T01:13:45Z,1,0,1,1,"Hubot Adapter for [Let's Chat](https://sdelements.github.io/lets-chat/)
",72,True,en,0
864,1,0,0,Externals,michaelansel,2015-02-20T16:13:39Z,2,0,1,5,"Documentation update for #622 
",31,True,en,0
857,2,5,1,Externals,ablwr,2015-02-11T21:19:30Z,3,3,1,10,"Updated the current pronoun references to a new hubot to be neutral for gender inclusivity. Github's Hubot may identify as male due to his programming, but new Hubots have no gender associated and, I propose, should remain neutral unless programmed otherwise by their respective authors.
",288,True,en,0
856,1,0,0,Internals,technicalpickles,2015-01-30T23:20:58Z,7,7,1,0,"Make sure generator documentation specifies '--adapter=something', rather than '--adapter something'.

This should help aleviate https://github.com/github/hubot/issues/838 at least from a documentation point of view.
",217,True,en,0
849,1,0,0,Externals,anroots,2015-01-23T18:04:18Z,1,0,1,1,"List hubot-fleep adapter in the list of 3rd party adapters
",59,True,en,0
848,1,2,0,Internals,aroben,2015-02-17T01:11:50Z,3,2,1,25,"I noticed this when running tests for a Hubot instance that created a lot of `Robot` instances. Eventually Node warned that there were more than 10 listeners for the `uncaughtException` event.

/cc @technicalpickles 
",217,True,en,0
842,1,2,0,Externals,xrd,2015-01-05T17:20:14Z,2,2,1,6,,0,False,en,0
840,2,1,0,Internals,technicalpickles,2014-12-22T22:23:23Z,11,2,2,0,"Featuring:
- [Update require('hubot') to also export Message in addition to its subclasses](https://github.com/github/hubot/pull/837) - cc @kballard https://github.com/slackhq/hubot-slack/pull/133 
- [Add options argument to robot.http](https://github.com/github/hubot/pull/836) cc @rgbkrk @johntdyer @MacKeeper  https://github.com/github/hubot/pull/612
- [Handle a script not exporting a function](https://github.com/github/hubot/pull/835) c @lajlev @MrSaints #829
",466,False,en,0
839,3,4,3,Externals,todd,2015-03-07T00:26:06Z,4,2,2,74,"As discussed in #728, this PR adds support for an `EXPRESS_PORT` variable to set the port for Express to listen on while also retaining support for the current `PORT` variable. `EXPRESS_PORT` will be favored over `PORT`. My only outstanding question is whether we should also add `EXPRESS_BIND_ADDRESS` - this hasn't been an issue I've run into, but it might be nice for the sake of consistency.

cc: @technicalpickles
",419,True,en,0
837,1,0,0,Internals,technicalpickles,2014-12-22T21:05:27Z,2,1,1,0,"This implements the feature request in https://github.com/github/hubot/issues/834 :

> Hubot exports all of the Message subclasses, but it doesn't export Message itself. It should be exported to allow adapters to create new message types that scripts could look for (e.g. a message that represents some event Hubot doesn't model).

cc @kballard https://github.com/slackhq/hubot-slack/pull/133
",393,True,en,0
836,6,1,0,Internals,technicalpickles,2014-12-22T17:06:00Z,26,7,4,0,"This was originally started by @rgbkrk in https://github.com/github/hubot/pull/612

> This adds the options argument that is part of the create call/constructor from the scoped http client.
",190,True,en,0
835,2,0,0,Internals,technicalpickles,2014-12-22T16:35:21Z,8,2,1,2,"Previously, if you omitted `modules.export = (robot) ->`, or assigned it to anything that's not a function, you'd get an error as described in https://github.com/github/hubot/issues/829 

```
2014-12-10T10:43:38.554340+00:00 app[web.1]: [Wed Dec 10 2014 10:43:38 GMT+0000 (UTC)] ERROR Unable to load /app/scripts/frokost: TypeError: object is not a function
2014-12-10T10:43:38.554347+00:00 app[web.1]:   at Robot.loadFile (/app/node_modules/hubot/src/robot.coffee:217:9, <js>:163:24)
2014-12-10T10:43:38.554349+00:00 app[web.1]:   at Robot.load (/app/node_modules/hubot/src/robot.coffee:233:9, <js>:181:30)
2014-12-10T10:43:38.554353+00:00 app[web.1]:   at HipChat.emit (events.js:92:17)
2014-12-10T10:43:38.554355+00:00 app[web.1]:   at Connector.<anonymous> (/app/node_modules/hubot-hipchat/src/hipchat.js:135:13)
2014-12-10T10:43:38.554356+00:00 app[web.1]:   at Connector.emit (events.js:117:20)
```

This updates hubot to check the `typeof` the required script, and only call it if it's a function. Otherwise, log a warning and continue on.

cc @lajlev @MrSaints as participants on https://github.com/github/hubot/issues/829 
",1132,True,en,0
832,1,0,0,Externals,brianshumate,2014-12-19T23:02:07Z,12,0,1,3,"Added notes about the options available from github/generator-hubot#14 to the README.

Cheers!
",95,True,en,0
831,1,7,0,Externals,kballard,2014-12-22T21:48:50Z,1,6,1,6,"Update the sample code for ""Creating A Script Package"" to use
`robot.load`. Previously it was duplicating the `exists`/`readdir` logic
that `robot.load` already has, except it was doing the exists check
asynchronously, which changes script load order and also means the
script won't have loaded in time when using the `--config-check` flag.
",341,False,en,0
825,1,0,0,Internals,technicalpickles,2014-12-05T23:07:30Z,7,1,2,0,"Including:
- https://github.com/github/hubot/pull/824
- https://github.com/github/hubot/pull/816
- https://github.com/github/hubot/pull/817
- https://github.com/github/hubot/pull/814
- https://github.com/github/hubot/pull/818
- https://github.com/github/hubot/pull/820
- https://github.com/github/hubot/pull/819
",312,False,xh,0
824,3,3,0,Internals,keithduncan,2014-12-05T21:09:22Z,8,1,2,1,"#730 reboot
",12,True,en,0
820,1,2,0,Externals,stkent,2014-11-20T20:06:40Z,1,1,1,0,,0,False,en,0
819,1,3,0,Externals,akiomik,2014-11-25T22:58:26Z,1,0,1,6,,0,False,en,0
818,1,2,0,Externals,JrGoodle,2014-11-17T15:34:03Z,1,1,1,4,"converted lingering reference to bender to myhubot
",51,True,en,0
817,1,0,0,Externals,TheIronMarx,2014-11-07T17:30:16Z,1,1,1,0,,0,False,en,0
816,1,0,0,Externals,benodom,2014-11-06T18:56:58Z,1,1,1,0,,0,False,en,0
814,4,0,0,Internals,technicalpickles,2014-11-07T23:56:45Z,29,6,1,6,"This includes the contributing update from https://github.com/github/hubot/pull/606 about the yeoman generator, as well as other things I've been thinking about:
- how to give contributors insight into what things maintainers are thinking about
- how maintainers should be releasing code
",288,False,en,0
810,1,0,0,Internals,technicalpickles,2014-10-29T15:38:16Z,9,1,2,0,"Includes:
- Make sure`robot.pingIntervalId` is kept after setting up Heroku ping  interval cc https://github.com/github/hubot/pull/795 @DexterV
- Allow `robot.respond` to work when there is preceding whitespace cc https://github.com/github/hubot/pull/794 @ahayworth 
- Update `robot.parseHelp` to be synchronous, so it's easier to test cc https://github.com/github/hubot/pull/762 @bouzuya 
- Reduce Heroku ping interval from 20 minutes to 5 minutes to keep hubot from going unavailable cc https://github.com/github/hubot/pull/809
",530,False,en,0
809,1,0,0,Internals,technicalpickles,2014-10-29T15:24:44Z,1,1,1,0,"This should address https://github.com/github/hubot/issues/779

The end goal is going to be having people use https://github.com/hubot-scripts/hubot-heroku-keepalive  , but this should get the fix out to as many people as possible.
",232,True,en,0
808,1,2,0,Internals,technicalpickles,2014-10-29T14:23:05Z,7,1,2,0,"Primarily includes https://github.com/github/hubot/pull/806 for addressing a security vulnerability in express's dependency's dependency.
",138,True,en,0
806,1,4,0,Externals,tombell,2014-10-29T14:09:33Z,1,1,1,1,"Update Express to the latest 3.x version due to this http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2014-7191

This should suffice until Express is fully removed.
",168,True,en,0
805,1,2,0,Externals,MrSaints,2014-10-27T17:58:45Z,1,1,1,0,"It's not a high priority problem, it's just a _typo_ in the documentation.

`--check-config` doesn't seem to exist. It is `--config-check` according to the source.
",164,True,en,0
803,54,61,51,Externals,michaelansel,2015-07-30T22:11:33Z,1103,93,10,278,"Builds on #801 (57b722022807b9a5befaafcab2442ad3a03d455b) to allow injecting arbitrary code between the Listener match and execute steps. Like in Express, middleware can interrupt the response process, preventing the Listener callback from ever being executed. Middleware can perform operations both on the way towards the Listener callback (before callback execution) and on the way away from the Listener callback (after callback execution/middleware interrupt).

As a side effect, listeners are now executed asynchronously. Behavior around message.done should remain the same (process until message.done is true).

Example usage (imposes authorization policy on all scripts): https://github.com/michaelansel/hubot-rbac/blob/master/src/rbac.coffee

API Change:
- `Robot.receive` and `Listener.call` are now asynchronous. Any external code depending on knowing when all Listeners have been tested (in `receive`) or when the Listener callback has finished executing (in `call`) will need to be updated to use the new callback parameter. Code that doesn't care about timing should continue to work without modification.
",1119,True,en,3
802,1,0,0,Internals,technicalpickles,2014-10-23T19:47:27Z,9,9,1,0,"Noticed this in https://github.com/github/generator-hubot/pull/5 originally.
",77,True,en,0
801,9,13,11,Externals,michaelansel,2015-06-05T19:27:14Z,77,10,3,225,"As the first part of enabling #768, we need a way to label each Listener with a scoped name. By itself, this first PR is fairly useless (no way to access the ID), but I want to work on this in bite-sized chunks.

I've updated the documentation to show that you can (and should) specify an ID for all Listeners. Once this gets merged and the RBAC module is created, I'll do a pass over hubot-scripts and file a bunch of PRs for adding Listener IDs and default Permissions.
",472,True,en,0
800,26,2,0,Internals,technicalpickles,2014-12-05T22:29:20Z,49,35,2,43,"The shell adapter already uses readline, so it gets some text editing niceties, including a history. It doesn't seem to save or load the history though between hubot runs, which can be super annoying when iterating in development. This PR tries to fix that.
- includes [readline-history](https://www.npmjs.org/package/readline-history)
  - it's WTFPL, which is super permissive
  - code doesn't seem to be on GitHub, just npm?
- saves history to $(pwd)/.hubot_history
- default to 1024 history items, configurable by HUBOT_SHELL_HISTSIZE
- preserve position of prompt, so you always get a new prompt after messages are sent (useful for async)

The filename and environment variable are inspired by bash.

Probably should update doc/adapters/shell.md before merging this too.
",775,False,en,0
797,2,0,0,Internals,technicalpickles,2014-10-21T00:14:09Z,2,2,1,0,"When you `--create mybot`, we can use the value given when making hubot, ie:

```
mkdir mybot
yo hubot
```

Also, need to install yo before calling it.
",152,True,en,0
796,1,0,0,Internals,technicalpickles,2014-10-20T11:43:21Z,6,1,2,0,"Just includes https://github.com/github/hubot/pull/764 .

Went with minor release, as it's 'new' functionality, but retains the `--create` flag still, albeit warning to replace it. 
",182,True,en,0
795,1,2,0,Externals,rantrix,2014-10-29T14:36:08Z,1,1,1,10,"setupExpress() assigns @pingIntervalId but then it is being reset to null
right after.
",87,False,en,0
794,1,4,0,Externals,ahayworth,2014-10-29T14:48:20Z,2,2,1,12,"Sometimes when copying and pasting hubot commands, one might unintentionally
introduce whitespace before the hubot's name. This commit allows the robot
to respond even if the name is prefixed by an arbitrary amount of whitespace.

We ran into this problem at Meraki when copying and pasting commands that were sent out of an automated email. We've tested this locally in our hubot instance, and it seems to work fine.
",418,False,en,0
793,2,0,0,Internals,technicalpickles,2014-10-16T21:20:15Z,6,1,2,0,"Includes https://github.com/github/hubot/pull/660 and https://github.com/github/hubot/pull/791
",95,True,en,0
791,2,1,0,Internals,aroben,2014-10-16T21:01:17Z,15,4,3,0,"User uses its ID as its name by default. In Campfire, user IDs are Numbers, so if we aren't careful we can end up with `User#name` being a Number too. This can trip up code that is expecting a String.

/cc @technicalpickles @bhuga @keithduncan 
",245,True,en,2
788,1,1,1,Externals,kevinsimper,2015-02-13T23:00:24Z,2,0,1,125,"Pull request as a solution to #785
",35,True,en,0
784,1,0,0,Externals,sethjackson,2014-10-08T14:06:05Z,1,0,1,0,"Add help for the recently added adapter command.
",49,True,en,0
776,1,0,0,Internals,technicalpickles,2014-09-25T00:50:26Z,6,1,2,0,"Only really includes https://github.com/github/hubot/pull/748, but still worth releasing by itself.
",100,True,en,0
769,1,2,0,Externals,unok,2014-09-25T00:17:10Z,3,3,1,6,"Change string encoding function from escape to encodeURIComponent.
Because the encode function could not multibyte string for URI.
",131,False,en,0
764,8,29,0,Internals,technicalpickles,2014-10-20T11:38:00Z,30,889,24,39,"This deprecates the default generator using `hubot --create` in favor of https://github.com/technicalpickles/generator-hubot

I originally set out to fork @patcon's https://github.com/technicalpickles/generator-hubot and https://github.com/patcon/generator-hubot-script, but ended working through the various yeoman tutorials, and the styles ended up quite different. Between that and wanting to add a bit more functionality to the bot generator, and using namesapces, I ended up with  https://github.com/technicalpickles/generator-hubot 

In particular, I've removed basically all the generated scripts in favor of external ones. That has been a serious maintenance burden burden and point of friction for new users. I've moved those all to external scripts on the hubot-scripts org.

I intend to move that generator either to the github org or hubot-scripts org, haven't decided which. A minor thing I think I'd like to see is instead of `yo hubot:script`, make it explicit about `yo hubot:external_script` versus a `yo hubot:local_script` for generating a package versus a script inside the hubot directory you are in.

I also hadn't decided how to handle the heroko support. I had talked to @tombell at some point about including a script like `hubot-heroku-keepalive` that would be look for a HEROKU_URL like your heroku remote, create a HTTP endpoint, and handle setting up a `setInterval` to ping that endpoint ever whatever seconds. That's kindof a nice-to-have though.

Thoughts?

cc @jjasghar @therealklanni @alindeman @ymendel 
",1539,True,en,0
762,1,2,0,Externals,bouzuya,2014-10-29T15:03:52Z,30,31,1,50,"Fixed #759 
",12,True,en,0
756,1,0,0,Externals,packetmonkey,2014-09-03T20:48:59Z,0,1,1,0,"Simple one line doc fix to remove the command removed in v2.7.0
",64,True,en,0
754,1,0,0,Externals,tspascoal,2014-08-29T18:06:07Z,1,0,1,0,"Added to the list of 3rd party adapters the Visual Studio Online adapter
",73,True,en,0
750,1,1,0,Externals,charlie-hadden,2014-08-22T13:31:45Z,2,2,1,0,"Currently image URLs passed to mustachify.me aren't encoded, causing server errors on some requests.
",101,True,en,0
749,1,0,0,Internals,technicalpickles,2014-08-22T04:32:04Z,1,0,1,0,"cc https://github.com/github/hubot/issues/733
",46,True,en,0
748,10,4,0,Internals,technicalpickles,2014-09-25T00:42:53Z,1,3,2,33,"I don't have a particular issue handy, but I have seen reports of hubot scripts not working but also not logging anything useful. I never was able to reproduce hubot not logging messages, but I finally figured out why.

hubot adds a `process.on 'uncaughtException'` handler, and calls `invokeErrorHandlers`. This goes through all the error handlers configured with `robot.error` and invokes them in turn.

The production hubot I normally test against has it's own error handler, so I wasn't able to spot it there. And it turns out the shell adapter has it's own `process.on 'uncaughtException'` handler, so whenever I did testing, it was getting displayed using that, rather than the builtin one :sweat: 

This seems to work so far with the shell adapter, but definitely need to test with campfire and other adapters to confirm, which is a bit more work.

As part of this, I added a `scripts/boomtown.coffee` for testing. If you do `bin/hubot`, it'll load the scripts you get with new bots (ie `src/scripts`, and also these new ones. I intend this `scripts` directory to be for testing hubot itself.
",1100,True,en,0
747,3,0,0,Internals,technicalpickles,2014-08-22T01:36:29Z,7,1,2,0,"Getting ready for a release including https://github.com/github/hubot/pull/746

Since this only affects newly created bots, I figure it's fine to do as a patch release.
",169,True,en,0
746,3,6,0,Internals,technicalpickles,2014-08-22T01:25:08Z,0,121,1,0,"This is another take on https://github.com/github/hubot/pull/656 . It removes auth.coffee from `src/scripts`, so it won't be included in newly generated bots. Instead, it adds `hubot-auth` to `package.json` and `external-scripts.json`.

Tested this briefly, and seems to work as expected.

My only concern at the moment has to do with `package.json` entry. This should be flexible, but we might need to be updating the minimal version as hubot-auth, which wouldn't be great. It might be better to do something like `npm install hubot-auth --save`, so it'll grab the latest version and lock it at a particular minor version (ie `~1.1.2`). That might take a bit more doing than we want to in `creator.coffee` though.
",715,True,en,0
745,1,0,0,Externals,jjasghar,2014-08-19T15:02:46Z,2,1,1,0,"Added the new community org link.
",34,True,en,0
743,1,0,0,Externals,huafu,2014-08-18T15:33:30Z,1,0,1,6,"As mentioned by @technicalpickles in #740 here is the addition of `Gitter` adapter to the list
",95,True,en,0
737,1,1,0,Externals,rsanheim,2014-08-07T18:29:41Z,1,1,1,0,"Clarify how important `pugme` is.

/cc @github/hubot 
",54,True,en,0
736,1,0,0,Internals,technicalpickles,2014-07-24T15:16:19Z,10,1,2,0,"Includes:
- #696 cc @canadianveggie
- #697 cc @thiagogabriel
- #708 cc @softarn
- #712 cc @ngs 
- #720 cc @parkr
",113,False,it,0
732,2,2,0,Internals,technicalpickles,2014-07-24T14:30:03Z,35,26,3,8,"Implementation of https://github.com/github/hubot/issues/713. The main thing is that it changes some async FS operations to be sync, and then when `--config-check` is set, just loads the scripts and then exits, rather than starting the bot with `bot.run()`.
",258,True,en,0
720,7,4,6,Internals,parkr,2014-07-24T15:07:12Z,55,0,4,34,"Fixes #719.
",12,True,en,0
712,1,0,0,Externals,ngs,2014-06-12T21:36:01Z,2,2,1,1,"Hi,

I fixed `hubot help` command replaces prefix twice if the Robot has custom name.

In case `HUBOT_NAME=MyHubot`:

```
MyMyHubot help - Displays all of the help commands that MyHubot knows about.
```

I fixed it to

```
MyHubot help - Displays all of the help commands that MyHubot knows about.
```
",302,True,en,0
708,1,7,5,Externals,softarn,2014-06-10T18:28:27Z,8,2,1,7,"Removed the #.png which was put in the ending of image urls. 
Used to get urls like: http://www.dating-tips-that-coach-women.com/image-files/men-test-women.jpg#.png
Now we get: http://www.dating-tips-that-coach-women.com/image-files/men-test-women.jpg
",252,False,en,0
703,1,0,0,Externals,tricknotes,2014-05-19T21:36:31Z,1,1,1,2,"This change is at v2.7.5 not v.2.7.4.
",38,True,en,0
702,1,0,0,Internals,technicalpickles,2014-05-15T13:43:24Z,2,2,1,0,"Testing this, saw that sometimes `@robot` was nil, which would raise a bunch of exceptions
",91,True,en,0
701,2,0,0,Internals,technicalpickles,2014-05-15T13:28:04Z,6,1,2,0,"In order to get https://github.com/github/hubot/pull/699 out the door.
",71,True,en,0
699,2,1,0,Internals,technicalpickles,2014-05-15T13:18:32Z,2,0,1,0,"Not specifying a User-Agent is usually in poor form. It's also a good way to get rate limited hard. Let's be nice :sparkling_heart: 
",133,True,en,0
697,1,2,0,Externals,thiagogabriel,2014-05-19T14:41:43Z,3,0,1,8,"I lost some time trying to figure out why npm packages was not working. I found the solution on src/templates/README.md.
",121,True,en,0
696,1,0,0,Externals,canadianveggie,2014-05-19T13:36:03Z,6,0,1,10,"Ex:
DEBUG Message '[object Object]' matched regex //^[@]?Hubot[:,]?\s_(?:PING$)/i/
becomes:
DEBUG Message 'hubot ping' matched regex //^[@]?Hubot[:,]?\s_(?:PING$)/i/
",166,False,xh,0
695,1,4,0,Externals,dblandin,2014-05-19T13:29:17Z,4,2,1,11,"I recently tried to setup a webhook integration with a Hubot script and discovered (after some debugging) that a default response is not sent back to the client within an HTTP listener.

Would be nice to add a little documentation on how to send back a response and a link to further reading in the NodeJS docs.
",312,True,en,0
689,1,2,0,Internals,technicalpickles,2014-04-20T22:32:00Z,3,3,1,0,"I was reading over the docs as I was setting up a new bot, and noticed that the redistogo's nano plan doesn't include persistence. All of Redis Cloud's plans (including free) include persistence, so that should be the go to so the brain persistence actually works.
",265,True,en,0
678,5,6,3,Externals,ajkerr,2017-05-20T16:11:23Z,32,0,1,1144,"Added documentation based on results of discussion in #673.
",60,True,en,0
677,1,1,0,Externals,miyagawa,2014-04-01T21:48:10Z,1,0,1,0,"reopening #674. I added a basic instruction to run the bot.
",60,True,en,0
671,1,0,0,Externals,Restuta,2014-03-24T19:16:54Z,1,0,1,4,,0,False,en,0
667,1,9,0,Externals,jbr,2014-04-15T17:55:57Z,1,1,1,30,"`require.extensions` will include '.js' and '.coffee', but also potentially could include other extensions if they've been registered with `require`.
",150,True,en,0
663,1,6,0,Externals,atmos,2014-03-05T06:43:11Z,10,1,4,0,"This let's you inform other systems what chat network the message was initiated from.
",86,True,en,0
661,1,3,0,Externals,lusis,2014-03-10T15:40:11Z,3,2,1,6,"When integrating one of my own scripts with roles, I noticed that whenever I queried who was an admin or who had a given role, the 'admin' role would be added to the roles again and again. This mean that my user had the roles ""admin,admin,admin.admin"". This seems to fix it.
",275,True,en,0
660,2,3,1,Externals,ymendel,2014-10-16T21:01:06Z,1,1,1,230,"Turns out sometimes the username is a number, maybe. At least it's something that doesn't have a `toLowerCase()` method.
",121,True,en,0
654,1,1,2,Externals,adamvduke,2014-02-17T19:08:44Z,1,1,1,0,,0,False,en,0
642,1,0,0,Externals,thogg4,2014-01-31T17:28:42Z,12,0,1,1,,0,False,en,0
641,1,0,0,Externals,khellang,2014-01-28T16:46:45Z,1,1,1,0,,0,False,en,0
640,1,1,0,Externals,tricknotes,2014-01-24T17:01:49Z,11,11,3,3,"`heroku config:add` works but it is previous version's.
- https://devcenter.heroku.com/articles/config-vars#setting-up-config-vars-for-a-deployed-application

So I rewrite `config:add` with `config:set`.
",204,False,en,0
637,2,1,0,Externals,tricknotes,2014-01-20T18:48:30Z,2,0,1,3,"I want to use multibyte characters in command description.

Before:
![2014-01-17 14 08 52](https://f.cloud.github.com/assets/290782/1937886/a4b27e86-7f35-11e3-9801-6ff4e9828b54.png)

After:
![2014-01-17 14 09 16](https://f.cloud.github.com/assets/290782/1937887/a7a04e34-7f35-11e3-9696-07d8388a51a2.png)

The latter isn't garbled characters.
",342,True,en,0
636,1,1,0,Externals,searls,2014-01-15T15:35:42Z,1,0,1,0,"This field is appropriate for generated projects that shouldn't (by default) be intended to be published to the npm registry via `npm publish`. Setting this flag will prevent accidental publication.
",199,True,en,0
635,1,0,0,Externals,tricknotes,2014-01-15T22:58:49Z,1,1,1,1,"`LICENSE.md` is not found.
",27,True,en,0
634,1,0,0,Externals,tricknotes,2014-01-14T15:17:31Z,1,1,1,0,"The url without protocol links to the following:
- https://github.com/github/hubot/blob/master/docs/nodejs.org/

But this url is NOT FOUND :disappointed:
",154,False,en,0
633,1,0,0,Externals,spajus,2014-01-13T17:08:06Z,1,1,1,1,"Shamefully small change, but all the scripts I've seen have `Description:`, not `Description`, so I presume colon should be there.
",131,True,en,0
632,1,1,0,Externals,spajus,2014-01-10T16:21:39Z,2,2,1,0,"there is no `msg.respond`, only `msg.reply`
",44,True,en,0
631,1,0,0,Externals,vinbarnes,2014-01-08T18:18:41Z,1,1,1,0,,0,False,en,0
629,1,0,0,Externals,xhan,2014-01-01T19:21:53Z,1,0,1,0,"adapter for QQ added. 
FYI  QQ is a instant messaging service widely used in china provided by Tencent.  
",106,False,en,0
628,3,4,0,Externals,joshuarubin,2014-01-10T16:09:20Z,5,0,1,9,"I just got sick of seeing the powered by Express header...
",59,True,en,0
627,2,1,0,Internals,technicalpickles,2013-12-31T23:00:43Z,2,1,1,0,"Error handlers get passed the received error and a `msg` object. They can check if `msg` is defined, and `msg.reply` to the user with whta happened and where to get more info.

The problem is that hubot script writers need to explicitly catch and emit the error, along with the `msg`, which ends up being a bit boilerplatey. There's not much hubot core can do (yet) for asynchronous code, but we already `try/catch` when invoking listners, and emit 'error'. This PR updates that logic to also build a `msg` (which is actually a Repsonse) along with it, so any synchronous code in the listeners will have the extra context of the `msg`.
",636,True,en,0
625,1,0,0,Internals,technicalpickles,2013-12-31T18:13:26Z,0,22,1,0,"... since the backend google thing has been taken down.

cc https://github.com/github/hubot/issues/608
",103,True,en,0
