pull_request,number_of_commits,number_of_comments,number_of_reviews,user_type,user_login,merged_at,number_of_additions,number_of_deletions,number_of_files_changed,number_of_days,message,number_of_characters,second_line_is_blank,language,number_of_test_files
5812,1,1,0,Externals,vasumahesh1,2016-06-01T05:52:08Z,25,5,2,0,"Fixes #5747 

It was printing irrespective of `custom_display_name` and `name` so I just set them up to `custom`.

Few examples:

[3in x 5in PDF](https://github.com/vasumahesh1/electron-test-playground/blob/master/pdf/PDF3inx5in.pdf)

[10cm x 10cm PDF](https://github.com/vasumahesh1/electron-test-playground/blob/master/pdf/PDF10cmx10cm.pdf)
",343,True,en,0
5782,1,0,0,Internals,zcbenz,2016-05-31T10:07:15Z,12,3,2,0,"Windows doesn't keep copies of the window icons, so after the NativeImage gets garbage collected, the window icon will revert to default when a redrawing happens.

Close #5754.
",177,True,en,0
5781,5,12,2,Externals,deepak1556,2016-06-01T06:40:08Z,202,0,6,0,"Fixes #5565 

Depends on
https://github.com/electron/brightray/pull/225
",72,True,en,0
5776,2,2,0,Internals,zcbenz,2016-05-31T03:19:58Z,22,14,3,0,"Since the upgrade to VS 2015, the implementation of stdio seems to have changed. This PR fixes routing stdio to Console by using `base::RouteStdioToConsole`.

However it is impossible to make stdin work, we have to attach to parent Console, but because Electron is a GUI program, Windows is not willing to pipe stdin to us. One workaround is to alloc a new Console window for Electron, which would cause troubles since it makes every Electron process being attached with an extra Console window. 

This should be totally fine for all apps though, the only downside is we are not able to run REPL in Electron on Windows.

Close #5713.
Close #5715.
",647,True,en,0
5770,1,1,0,Internals,zcbenz,2016-05-30T22:52:01Z,3,2,1,0,"As noticed in https://github.com/electron/electron/pull/5769#discussion_r65071301.
",83,True,en,0
5769,1,0,2,Internals,zcbenz,2016-05-30T12:08:12Z,60,58,3,0,"This makes the read end and write end of the pipe have same logic, so it is more easy to maintain.
",99,True,en,0
5768,2,3,1,Internals,zcbenz,2016-05-30T08:01:48Z,35,4,4,0,"Doing it in RunScriptsAtDocumentStart would somehow result in weird results when webSecurity is off.

Close #5712.
Close #5721.
Close #5727.
",141,True,en,0
5766,2,1,0,Externals,kcrt,2016-05-30T07:51:55Z,758,11,4,0,"newly translate web-view-tag.md into Japanese :jp:
",51,True,en,0
5763,1,0,0,Internals,zcbenz,2016-05-30T01:01:28Z,3,1,2,0,"Close #5741.
",13,True,en,0
5753,2,1,0,Externals,deepak1556,2016-05-30T10:53:53Z,90,14,3,1,"Fixes #5714 
",13,True,en,0
5744,1,1,0,Externals,aaronang,2016-05-27T22:41:28Z,27,27,1,0,"I would like to start working on Electron and therefore I started reading the documentation. Something I felt that could improve is the section _Structure of Source Code_, which does not indicate directories with slashes. Therefore, in this patch I have added slashes to files when they are of type directory. 

For example, C++ source code is stored in the `atom/` directory, which is indicated as `atom` in the structure. However, in my opinion it would be more clear if a slash is added at the end to indicate that it is a directory: `atom/`. 

In addition, I have added an additional directories in the structure: `atom/browser/ui/x/`. Please correct me if you disagree with the description that I used to describe it. 

Also, I changed `atom.gyp` to `electron.gyp`.

I am really looking forward to contributing to this awesome project! :grin: 
",849,True,en,0
5742,1,1,0,Internals,kevinsawicki,2016-05-28T13:42:15Z,5,7,1,0,"This pull request removes a redundant `if (titleBarStyle == ""hidden-inset"") {`.

It was already checked for a couple lines earlier (line 490) so it seems safe to remove.

@jlord and I noticed this while investigating #5723
",223,True,en,0
5738,1,0,0,Internals,kevinsawicki,2016-05-27T22:10:45Z,3,37,4,0,"There were a few `BrowserWindow` APIs removed in 1.0 that were still mentioned in the docs 😨 

This pull request removes them.

Refs https://github.com/electron/electron/pull/5373
",183,True,en,0
5737,2,1,0,Internals,kevinsawicki,2016-05-27T18:33:08Z,8,0,2,0,"Continuation of #5717, adds `print` support to the `BrowserWindowProxy` returned from `window.open` and also available via `window.opener` in the child window.

/cc @felixrieseberg I made a small tweak to your original PR which was calling print on the `BrowserWindow` when it needs to instead call it on the `webContents`.

Closes #5717
Closes https://github.com/electron/electron/issues/5685
",394,True,en,0
5736,3,1,0,Internals,kevinsawicki,2016-05-28T13:42:30Z,14,1,3,0,"Objects created via `Object.create(null)` are currently failing to go through `rpc-server` since `hasOwnProperty` was being called and is `undefined` for objects created that way.

It looks like node changed its `EventEmitter` recently to have the `_events` property be an object with no prototype so this is pretty easy to reproduce in Electron with:

``` js
require('electron').remote.getCurrentWindow()._events
```

https://github.com/nodejs/node/blob/0c294362502684b9273e7e7c7039ec7028471014/lib/events.js#L9

Closes https://github.com/electron/devtron/issues/73
",567,True,en,0
5734,2,1,0,Externals,danhp,2016-05-30T01:14:04Z,20,8,2,2,"There were 2 things going wrong:
- We were doing a division by a 0 and it passed on invalid values.
- There was no way to remove the aspect ratio enforcement once set.

This addresses both of those points.

---

Closes #5728 
",226,False,en,0
5726,1,1,0,Externals,danhp,2016-05-30T00:16:21Z,8,5,1,3,"So I completely forgot to account for multiple screens when I first implement this...
I think I'll show myself out 😓     

Closes #5722
",139,False,en,0
5725,4,1,0,Internals,kevinsawicki,2016-05-27T16:09:12Z,31,25,6,0,"In https://github.com/electron/electron/issues/2544 we decided to go with an API naming scheme like `printToPDF`/`setFeedURL` instead of `printToPdf`/`setFeedUrl`.

There were 4 `clipboard` module APIs that didn't get updated for 1.0:
- `clipboard.readHtml`
- `clipboard.writeHtml`
- `clipboard.readRtf`
- `clipboard.writeRtf`

This pull request tweaks them to:
- `clipboard.readHTML`
- `clipboard.writeHTML`
- `clipboard.readRTF`
- `clipboard.writeRTF`

This pull request does not remove the old names and they shouldn't be removed before 2.0. But the docs are updated so hopefully new apps will use the new APIs as documented.

This pull request does not add deprecation warnings either for the old versions. Since 1.0 just came out it seems a bit premature to start spamming the log with deprecation warnings.

Deprecation warnings should eventually be added for these but only when the 2.0 API picture is clearer while still giving people months to adjust before they get removed (like the 1.0 plan).

This was originally brought up at the Electron meetup yesterday at SF where someone asked why these APIs were inconsistent.

/cc @electron/maintainers 
",1158,True,en,0
5720,1,1,1,Externals,danhp,2016-05-30T00:51:13Z,15,1,3,3,"Closes #5620
",13,True,en,0
5718,1,1,0,Externals,felixrieseberg,2016-05-30T00:08:16Z,8,2,2,3,"This ensures that a BrowserWindow responds to `setFullscreen(true)` if `full screenable` was not defined during creation.

This bug was on Windows only. Previously, if you created a new BrowserWindow _without_ specifying `fullscreenable: true`, `setFullscreen(true)` wouldn't do anything.

Closes #5699 
",304,True,en,0
5711,38,5,8,Internals,zcbenz,2016-05-29T23:29:09Z,1150,215,32,3,"The purpose of this PR is to partially implement chrome.\* API to make the React devtools extension work.

Close #915.
Close #2598.
",132,True,en,0
5710,1,0,0,Internals,zcbenz,2016-05-26T09:07:24Z,3,3,3,0,"The latest stable version.
",27,True,en,0
5701,1,1,0,Externals,danhp,2016-05-26T05:33:55Z,12,0,2,0,"It used to somewhat work on OS X since we were just letting the system block the close. But the action was never passed back to relevant observers.
I don't know how to write the tests for this behaviour so I stopped here...

Closes #5680
",238,False,en,0
5700,1,1,0,Externals,felixrieseberg,2016-05-26T04:57:36Z,14,11,4,0,"Updates Standard Code Style to 7 (latest major) and ensures that code is conform.
- camelCase is now enforced
- No assignments in return statements
",148,False,en,0
5689,1,4,0,Externals,cdaringe,2016-05-26T04:49:40Z,24,4,5,0,"#### problem statement
- non-native promises are not supported
#### solution
- support non-native promises
#### discussion

there is a lot of talk on how-to-detect if something is a promise or not.  many people respond to the question with something like ""don't try to detect a promise, just `Promise.resolve` it if you need promise behavior.""  it's a strange response that doesn't address the intent of question--how to do proper type detection on Promises.  it's tricky because a Promise describes both a formal type as well as a behavioral expectation.  due to this complication, detecting a promise is not so simple. @zcbenz already denoted that a simple `.then` check is out of the question, and right fully so.  hence, the strategy taken should cover ~99.9% of promise implementations, with the downside that it takes many type checks to reach a conclusion.

closes #5633
",878,False,en,0
5688,1,1,0,Externals,enlight,2016-05-25T10:44:33Z,5,4,1,0,"Fix description of the `details.url` param in `ses.cookies.set()`, and clarify the fact that cookies without an expiration date will not be retained between sessions.
",167,True,en,0
5687,2,0,0,Internals,zcbenz,2016-05-25T07:03:33Z,28,3,2,0,"Previously we were relying on `uv_init` to do the job, after we link with VC++ statically, `uv_init` only works for `node.dll`, so we have to also put a call of `_set_invalid_parameter_handler` in electron.exe to solve it.

Close #5632.
",237,True,en,0
5684,14,0,9,Internals,kevinsawicki,2016-05-26T01:07:24Z,80,13,8,1,"- [x] Add support for `visibliitychange` document events in `<webview>` tags
- [x] Inherit the initial value of `document.hidden` and `document.visibilityState` from parent `BrowserWindow`
- [x] Add tests of initial state and a change event

Closes #4879
",255,False,en,0
5683,9,8,2,Internals,kevinsawicki,2016-05-26T01:06:36Z,102,95,15,1,"This pull request removes all references to the old Atom Shell name from the repo.

After seeing #5670 it seems worth changing the remaining helper functions and environment variables to say Electron instead of Atom Shell to prevent confusion.

/cc @electron/maintainers 
",272,True,en,1
5682,3,0,0,Internals,kevinsawicki,2016-05-25T02:17:18Z,2,3,2,0,"Should have been removed in #5373 but wasn't.

I think this is fine to remove now since the 1.0 [env var docs](http://electron.atom.io/docs/api/environment-variables/) went out with only mentioning [ELECTRON_RUN_AS_NODE](http://electron.atom.io/docs/api/environment-variables/#electronrunasnode)

Depends on https://github.com/electron/node/pull/15
",349,True,en,0
5681,10,0,1,Internals,kevinsawicki,2016-05-24T17:15:56Z,17,26,1,0,"Follow up to #5610 

@bigtimebuddy I originally gave you bad advice in your pull request, `dialog.showMessageBox` can only be used after the app `ready` event fires. So `dialog.showErrorBox` needs to be used as documented in http://electron.atom.io/docs/api/dialog/#dialogshowerrorboxtitle-content

This pull request switches it back to that but keeps the additional error checks.

<img width=""532"" alt=""screen shot 2016-05-24 at 9 37 07 am"" src=""https://cloud.githubusercontent.com/assets/671378/15512419/ad2a7baa-2194-11e6-8b8e-4861a96eadf3.png"">
",549,True,en,0
5670,10,3,0,Externals,paulcbetts,2016-05-27T21:34:49Z,47,0,1,3,"This PR adds the notes on how to use Surf to build and upload a custom version of Electron
",91,True,en,0
5669,1,1,2,Externals,felixrieseberg,2016-05-24T23:49:37Z,14,15,3,0,"Closes #5655
",13,True,en,0
5668,1,1,0,Internals,kevinsawicki,2016-05-24T04:33:09Z,13,5,1,0,"Strip the `libffmpeg.so` that ends up in the `ffmpeg-*.zip` on https://github.com/electron/electron/releases

Closes #4905
",123,True,en,0
5666,2,1,0,Internals,kevinsawicki,2016-05-24T04:30:25Z,27,2,4,0,"I think https://github.com/electron/electron/commit/6de9c4332fdf85a1e7645b996be0c9534fcf0f4c introduced a regression where the `onRejected` handler was ignored in the RPC handler for promises since only the first argument, `v`, was used. Previously it passed a bound version of `then` which would have caused all arguments to be passed through.

This pull request adds an explicit second argument that will be passed to the proxied `Promise.then` calls.

Closes #5111
",468,True,en,0
5664,1,1,0,Externals,paulcbetts,2016-05-23T20:07:18Z,2,0,1,0,"This PR adds a cibuild script that just punts to the python one, so that we can build Electron with the latest version of [Surf](https://github.com/surf-build/surf)
",165,True,en,0
5662,8,2,0,Internals,kevinsawicki,2016-05-24T01:46:36Z,80,15,9,0,"We are seeing several reports of errors like `TypeError: Cannot read property 'on' of undefined` on the object returned from `require('electron').app`.

This appears to be because people are accidentally (or on purpose) running `npm install electron` inside their apps which then makes `require('electron')` return the [electron npm module](https://www.npmjs.com/package/electron) instead of the internal Electron module with all the expected properties.

Then things like the quick start app and other examples will not work since none of the properties are present and the stack trace appears confusing when they open issues.

This pull request patches `Module._resolveFilename` to always return the internal Electron module when running `require('electron')`. This seems to be consistent with node's other built-ins like `fs`, `path`, etc. that can't be overridden and always return the internal versions when required even when their is a local module by that name in the app's `node_modules/` folder.

Here is an example issue: https://github.com/electron/electron-quick-start/issues/53

/cc @electron/maintainers

Closes #3708
",1133,True,en,0
5659,1,1,0,Externals,danhp,2016-05-23T22:44:42Z,4,4,1,0,"Close #5651 

Ref: https://github.com/electron/electron/blob/6f3d0e17826313898ef12932282479cf7d5cb7c0/atom/browser/native_window.cc#L92 
",137,True,en,0
5658,1,4,4,Externals,danhp,2016-05-25T01:13:03Z,24,11,5,1,"Closes #5566
",13,True,en,0
5653,3,0,0,Internals,zcbenz,2016-05-24T01:02:49Z,10,7,1,0,,0,False,en,0
5648,21,0,0,Internals,zcbenz,2016-05-24T10:59:11Z,452,433,141,1,"Debug build compiles on:
- [x] OS X
- [x] Linux
- [x] Windows

Release build compiles on:
- [x] OS X
- [x] Linux
- [x] Windows

Tests passing on:
- [x] OS X
- [x] Linux
- [x] Windows

Chrome API changes:
- [x] V8RecursionScope is removed from blink
- [x] [Message is removed from onbeforeunload dialog](https://bugs.chromium.org/p/chromium/issues/detail?id=587940)

Merge:
- [x] https://github.com/atom/libchromiumcontent/pull/211
- [x] https://github.com/electron/brightray/pull/224
",484,False,en,0
5646,2,0,0,Internals,zcbenz,2016-05-23T00:25:24Z,12,7,4,0,"Close #2365.
",13,True,en,0
5644,6,2,12,Externals,leethomas,2016-05-23T08:15:44Z,20,17,3,0,"Closes https://github.com/electron/electron/issues/5395. 
",58,True,en,0
5640,1,0,0,Internals,zcbenz,2016-05-22T12:47:34Z,5,3,2,0,,0,False,en,0
5638,3,5,0,Externals,deepak1556,2016-05-23T10:48:30Z,74,37,10,1,"Since v0.37 there is no `URLSecurityManager` directly configured by brightray, instead we need to set the whitelist with `HttpAuthPreferences`. This makes `app.allowNTLMCredentialsForAllDomains` obsolete, have introduced flags which mimic chromes' behavior. This will be a breaking change. Also should `DisableAuthNegotiateCnameLookup` and `EnableAuthNegotiatePort` be added ? 

Ref https://www.chromium.org/developers/design-documents/http-authentication

Fixes https://github.com/electron/electron/issues/4825

Depends on https://github.com/electron/brightray/pull/223

/cc @paulcbetts 
",589,True,en,0
5634,1,1,0,Externals,deepak1556,2016-05-22T00:34:56Z,20,0,3,0,"Fixes #5619 
",13,True,en,0
5631,1,1,0,Externals,paulcbetts,2016-05-21T13:39:25Z,1,4,1,0,"Seems silly to default to 32-bit on Windows (if I'm Incorrect, feel free to close this PR)
",91,True,en,0
5630,5,0,0,Internals,kevinsawicki,2016-05-20T21:05:15Z,18,18,1,0,"Makes them consistency with other docs and will be styled consistently on http://electron.atom.io/docs/

Also some minor wording updates.
",138,True,en,0
5625,1,0,0,Internals,kevinsawicki,2016-05-20T17:01:54Z,1,1,1,0,"Minor follow on to #5576 for consistency
",41,True,en,0
5624,10,2,0,Internals,zcbenz,2016-05-20T14:30:00Z,248,104,20,0,"This PR refactors the NativeImage code, so when a win32 API asks for icon, the raw HICON with appropriate size is passed.

Also adds `BrowserWindow.setIcon` API as extra benefit of the refactor.

Close #2248.
Close #3839.
",222,True,en,0
5622,2,2,3,Externals,kcrt,2016-05-22T07:57:36Z,185,118,7,1,"[ci skip]
",10,True,pl,0
5617,1,1,0,Internals,kevinsawicki,2016-05-20T00:26:29Z,34,36,15,0,"Clean up the old CoffeeScript auto-generated `return` statements in functions registered via `on` or `once`.

These functions are never expected to return anything so it should be possible to remove them without any side-effects or backwards compatibility issues.
",264,True,en,0
5616,3,1,0,Internals,kevinsawicki,2016-05-20T00:27:06Z,33,5,5,0,"Set the initial `zoomFactor` of `<webview>` elements to be the current value of the parent `BrowserWindow`.

Closes #5312
",122,True,en,0
5614,1,1,0,Externals,bengotow,2016-05-19T23:54:20Z,2,1,1,0,"Based on our conversation in #5599 I think it'd be good to explicitly mention the fact that remote objects do not support enumerable properties added after they are first used.
",177,True,en,0
5611,1,3,0,Externals,jviotti,2016-05-20T00:24:10Z,41,0,2,0,"NodeJS implements `child_process.exec` by simply passing the whole
command to `child_process.execFile`. See:
- https://github.com/nodejs/node/blob/master/lib/child_process.js#L90
- https://github.com/nodejs/node/blob/master/lib/child_process.js#L99

Electron patches `child_process.execFile` to add support for `asar`
archives by injecting logic that extracts the required files from the
`asar` to a temporary location before delegating the work to the
original `child_process.execFile`.

In order to decide whether to inject the custom `asar` extracting logic,
Electron makes use of a helper function called `splitPath()`. See:
- https://github.com/electron/electron/blob/master/lib/common/asar.js#L37

If the first argument of the returned array equals `true`, means that
the path is considered to be an `asar` archive, and thus the extraction
logic takes place. The problem is that if the command passed to
`child_process.execFile` _contains_ a path to an asar archive, padded
with other commands/arguments, `splitPath()` will consider it to be an
`asar` archive, and will try to extract it, throwing a rightfully
`Invalid package` error.

Fixes: https://github.com/electron/electron/issues/5571
Signed-off-by: Juan Cruz Viotti jviottidc@gmail.com
",1251,False,en,0
5610,6,8,8,Externals,bigtimebuddy,2016-05-24T16:22:11Z,31,13,1,5,"The current ""Error opening app"" message is _rather_ harsh. 

![screen shot 2016-05-19 at 10 19 30 am](https://cloud.githubusercontent.com/assets/864393/15397198/2d87d630-1dad-11e6-8900-ef36797d29ce.png)

Changes to:

```
Unable to open or find an Electron app. 
The docs on how to write an app can be found here:
```
",317,True,en,0
5608,1,1,0,Externals,Gaserd,2016-05-19T23:51:22Z,145,0,1,0,"Russian language for http://electron.atom.io/docs/tutorial/mac-app-store-submission-guide/
",91,True,en,0
5606,1,0,0,Internals,zcbenz,2016-05-19T11:59:37Z,58,43,2,0,,0,False,en,0
5605,5,1,0,Externals,preco21,2016-05-19T10:26:38Z,117,48,7,0,":memo: 
",8,True,en,0
5604,4,1,0,Externals,preco21,2016-05-19T10:27:03Z,391,91,20,0,":memo:
",7,True,en,0
5603,4,3,0,Externals,leethomas,2016-05-21T14:07:53Z,27,14,6,2,"Closes https://github.com/electron/electron/issues/5447. Though I was trying to maintain backwards compatibility, I'm not sure if this is the best way to do it. I don't want to bloat the API but this works for now.

`win.setSheetOffsets(100, -100);`

<img width=""800"" alt=""screen shot 2016-05-19 at 12 09 37 am"" src=""https://cloud.githubusercontent.com/assets/5622404/15385368/0575dfd6-1d56-11e6-9585-ac03fa8640ba.png"">

The old `win.setSheetOffset(100)` still works as expected, setting only the Y offset.

<img width=""801"" alt=""screen shot 2016-05-19 at 12 23 08 am"" src=""https://cloud.githubusercontent.com/assets/5622404/15385659/e412c762-1d57-11e6-8fa6-4369cad701c1.png"">
",677,True,en,0
5602,4,2,0,Internals,zcbenz,2016-05-19T09:50:53Z,65,15,9,0,"In the Windows 10 SDK Microsoft introduced the dependency of Universal CRT, which is not available in Windows <= 8.1 by default and users have to get it via Windows Update, so for some machines there will be errors like ""api-ms-win-crt-runtime-l1-1-0.dll not found"".

This PR changes to link with VC++ libraries statically can get rid of the dependency for Universal CRT.

Close https://github.com/electron/electron/issues/5528.

Refs:
https://bugs.chromium.org/p/chromium/issues/detail?id=495944
https://blogs.msdn.microsoft.com/vcblog/2015/03/03/introducing-the-universal-crt/
https://github.com/electron/libchromiumcontent/pull/210
",635,True,en,0
5601,2,0,0,Internals,zcbenz,2016-05-19T03:24:31Z,34,11,2,0,"This PR adds an `ElectronTeamID` key in `Info.plist` which can be used to specify the Team ID of user's developer account. Also updates the MAS submission guide on Team ID.

Refs https://github.com/electron/electron/pull/5584#issuecomment-220011556.
",250,True,en,0
5600,1,1,0,Externals,tensor5,2016-05-19T10:29:29Z,3,2,1,0,"Don't run `update_clang()` if using system clang or another compiler.
",70,True,en,0
5595,1,1,0,Internals,miniak,2016-05-18T23:40:11Z,3,15,1,0,"asar can be executed as a script from node_modules/.bin, we don't have to search for the node executable
",105,True,en,0
5594,1,1,0,Externals,Gaserd,2016-05-18T20:52:47Z,15,0,1,0,"Create new file - supported-platforms.
Russian language for this page - http://electron.atom.io/docs/tutorial/supported-platforms/
",131,False,en,0
5589,1,2,0,Externals,Gaserd,2016-05-18T17:57:53Z,1,1,1,0,"ничего критичного, просто букву не ту поставили.
",89,True,sr,0
5588,2,1,4,Externals,brunoqueiros,2016-05-19T00:41:57Z,2,6,1,0,"Currently if the preloaded file throw an exception the error message isn't the real stack trace.

**browser.js**

```
const path = require('wrong-module-name');
```

**main.js**

```
const win = new BrowserWindow({
    'width': 500,
    'height': 500,
    'webPreferences': {
      'nodeIntegration': true,
      'preload': path.join(__dirname, 'wrong-file.js')
    }
  });
```

In this case the browser will throw the console.error with the following message `Unable to load preload script wrong-file.js`

But if the main.js finds the preload file and this file throws an exception, the app will continue showing the same message `Unable to load preload script browser.js` and not the real exception `Error: Cannot find module 'wrong-module-name'`

With this change the browser will throw the real stack trace.

**Stack trace**

```
Error: Cannot find module 'wrong-module-name'
    at Function.Module._resolveFilename (module.js:438)
    at Function.Module._load (module.js:386)
    at Module.require (module.js:466)
    at require (internal/module.js:20)
    at Object.<anonymous> (/home/bruno/dev/test-app/browser.js:1)
    at Module._compile (module.js:541)
    at Object.Module._extensions..js (module.js:550)
    at Module.load (module.js:456)
    at tryModuleLoad (module.js:415)
    at Function.Module._load (module.js:407)
```
",1337,True,en,0
5587,1,1,0,Externals,kcrt,2016-05-18T20:55:11Z,87,33,9,0,"electron-versioning.md is translated.
Other tutorial files are updated.
[ci skip]
",82,False,en,0
5584,2,13,0,Internals,zcbenz,2016-05-18T10:02:30Z,23,19,4,0,"According to [App Sandbox in Depth](https://developer.apple.com/library/mac/documentation/Security/Conceptual/AppSandboxDesignGuide/AppSandboxInDepth/AppSandboxInDepth.html), if we use application groups then it will be possible to use mach IPC without acquiring `temporary-exception`.

This should be able to make apps much easier to get approved.

Close #5350.
",363,True,en,0
5582,4,0,0,Internals,zcbenz,2016-05-18T07:36:31Z,122,20,5,0,"Also rewrote the `DictionaryValueToNSDictionary` so it works when the dictionary includes an object that can not be converted to JSON. 

Fix #5543.
",148,True,en,0
5580,7,0,0,Internals,zcbenz,2016-05-18T05:31:10Z,120,86,13,0,"This PR makes it possible to create a WebContents without BrowserWindow attached, which is helpful for writing headless tests and implementing background pages for devtools extensions (#915).

``` javascript
let contents = electron.webContents.create({backgroundThrottling: false, webSecurity: false})
contents.loadURL('https://github.com/electron/electron')
```

This API is not supposed to be public for now, we need more testing to decide how it should look like.
",467,True,en,0
5578,1,2,0,Externals,deepak1556,2016-05-19T10:21:36Z,4,0,1,1,"Fixes #5555 

Depends on https://github.com/electron/brightray/pull/222
",72,True,en,0
5576,2,1,0,Internals,kevinsawicki,2016-05-18T01:26:27Z,6,6,6,0,"This pull request makes a few minor tweaks to the doc headings to make them more consistent when shown in https://github.com/electron/electron.atom.io/pull/283
- Title-ize consistently
- Remove leading `The`
- Remove redundant `Electron` use
",242,False,en,1
5575,3,1,0,Internals,kevinsawicki,2016-05-18T01:34:56Z,44,4,1,0,"Incorporate [Spectron](http://electron.atom.io/spectron/) into the docs now that it is officially supported.

It also updates the other sections to install `electron-chromedriver` via npm.
",189,True,en,0
5574,9,4,0,Internals,kevinsawicki,2016-05-18T01:46:44Z,75,1,4,0,"I introduced a regression in #5373 that was fixed in #5490 where custom extensions did not load upon opening the dev tools.

This pull request attempts to add additional test coverage where we actually load a custom devtools extension in the specs and verify it sends a message over ipc saying it was successfully created.
",323,True,en,0
5567,1,1,4,Externals,felixrieseberg,2016-05-18T00:43:23Z,12,0,2,0,"The `semver` question came up again (https://github.com/electron/electron/issues/5561) and I think that we should document Electron's versioning rules.

I basically took @zcbenz's comment and turned it into a little document we can link to.
",241,True,en,0
5559,4,0,0,Internals,zcbenz,2016-05-18T01:26:59Z,34,41,5,0,"Close #3943.
",13,True,en,0
5557,2,1,1,Internals,zcbenz,2016-05-17T07:48:45Z,36,30,4,0,"This is inspired from https://github.com/brave/electron/commit/7fa16afa67c7cf539a0708d1ea10b158eb94ee66.

Instead of using the `NSFullSizeContentViewWindowMask` style to hide the titlebar, this PR treats window with `titleBarStyle` as normal frameless window but shows the window buttons instead. 

Close https://github.com/electron/electron/issues/3009.
",355,True,en,0
5542,2,1,0,Externals,stevekinney,2016-05-16T01:42:12Z,11,18,7,0,"A small update to make all of the different API modules a little bit more consistent. I omitted `Menu` and `MenuItem` as I plan on refactoring them in the very near future.
",173,True,en,0
5540,1,1,0,Externals,kcrt,2016-05-16T01:33:25Z,48,31,3,0,"Japanese version of MAS submission guide was old.
",50,True,en,0
5538,3,0,0,Internals,zcbenz,2016-05-15T02:15:49Z,9,9,4,0,"Close #5528.
",13,True,en,0
5537,2,0,0,Internals,zcbenz,2016-05-15T02:15:42Z,9,1,1,0,"They are responsible for the majority of flaky failures, we used to make the case better by increasing timeout, but as its Mac machines seem to get slower, the flaky failures came back again.
",192,True,en,0
5535,2,1,0,Externals,Godoy,2016-05-15T00:47:29Z,48,2,2,0,,0,False,en,0
5534,1,1,0,Externals,kcrt,2016-05-15T00:41:52Z,51,3,3,0,,0,False,en,0
5533,1,0,5,Externals,stevekinney,2016-05-15T02:16:19Z,1,5,1,0,"Minor change to conform with the ES6 destructuring in the latest version of the docs on master.
",96,True,en,0
5532,2,3,2,Externals,stevekinney,2016-05-15T03:38:28Z,66,91,1,0,"Another quick clean up to remove some of the extra cruft that came from converting from CoffeeScript to JavaScript.
",116,True,en,0
5531,1,1,0,Externals,kcrt,2016-05-15T00:46:59Z,1,1,1,0,"link address updated.
",22,True,en,0
5530,4,1,0,Externals,stevekinney,2016-05-15T00:57:49Z,24,40,1,0,"This pull request aims to achieve the following:
- Clean up some of the artifacts left over from the conversion from CoffeeScript
- Use natively-supported JavaScript features when appropriate
- Slightly reduce the number of functions created by using a `for-of` loop when binding event listeners.
",297,False,en,0
5526,13,5,3,Externals,paulcbetts,2016-05-19T10:34:01Z,79,4,2,5,"This PR adds a new API for process and system statistics, `processStats`:

``` js
import {processStats} from 'electron';

processStats.getProcessMemoryInfo();
>>> Object {workingSetSize: 86052, peakWorkingSetSize: 92244, privateBytes: 25932, sharedBytes: 60248}
```
",266,True,en,0
5525,1,1,0,Externals,stanfieldr,2016-05-15T00:45:43Z,1,1,1,0,"It wasn't entirely clear to me that 'window-all-closed' was used for this purpose. I was originally looking for an event that would fire if all windows were closed and the reason was NOT because the intent was to quit; however, this differs in that it is called regardless of whether the app was quitting.
![gnome-quit](https://cloud.githubusercontent.com/assets/7494573/15266145/da0e39be-1969-11e6-9ff3-de4a55f2ec7a.png)
",422,False,en,0
5522,1,1,0,Externals,Wolfer,2016-05-15T00:38:31Z,1,1,1,1,,0,False,en,0
5519,1,3,0,Externals,danhp,2016-05-14T12:49:16Z,38,32,1,0,"Before:
![image](https://cloud.githubusercontent.com/assets/3745612/15252168/aefdfabc-18fa-11e6-96b9-8ba1c9f237ca.png)

After:
![image](https://cloud.githubusercontent.com/assets/3745612/15252153/9d531da6-18fa-11e6-9322-4378bd4785f4.png)
",238,False,en,0
5518,1,1,0,Externals,danhp,2016-05-14T11:00:30Z,14,0,1,0,"Closes #5451
",13,True,en,0
5513,1,1,0,Externals,danhp,2016-05-13T00:08:32Z,1,0,1,0,"Closes #5512 
",14,True,en,0
5509,5,1,4,Externals,bengotow,2016-05-16T01:27:28Z,83,31,10,3,"I still need to test this on a Win32 machine, but wanted to get feedback on this approach. The button_label parameter needed to be passed through more places than I would have liked, but I'm not sure if there's a better way!
",225,True,en,0
5508,1,1,0,Externals,bengotow,2016-05-12T23:46:08Z,16,11,1,0,"Hey folks! Just read through the security doc and made a few small changes to make the first two paragraphs easier to read. Feel free to merge / close as you see fit. I also added a note about CSP to the security suggestions.
",226,True,en,0
5504,1,1,0,Externals,dalabarge,2016-05-12T02:29:36Z,1,1,1,0,,0,False,en,0
5502,1,1,0,Externals,anthonyryan1,2016-05-12T10:37:25Z,2,2,2,0,"gtk_widget_hide_all was deprecated in gtk+ 2.24 and was removed
entirely in recent versions. This is a pretty straight forward
replacement.
",140,False,en,0
5501,1,1,0,Externals,ecmadao,2016-05-12T01:36:38Z,1,1,1,0,"bugfix-修改错别字
",23,True,zh,0
5500,1,1,0,Externals,radarhere,2016-05-12T01:26:39Z,2,2,2,0,,0,False,en,0
5496,1,1,0,Externals,deepak1556,2016-05-12T01:24:32Z,8,1,1,0,"Fixes #5465 
",13,True,en,0
