pull_request,number_of_commits,number_of_comments,number_of_reviews,user_type,user_login,closed_at,number_of_additions,number_of_deletions,number_of_files_changed,number_of_days,message,number_of_characters,second_line_is_blank,language,number_of_test_files
8241,4,3,9,Externals,paulcbetts,2016-12-19 22:38:54,108,6,5,0,"This PR uses dodgy private APIs in order to set the application's title in Activity Monitor dynamically:

![image](https://cloud.githubusercontent.com/assets/1396/21331411/23aee6d8-c5f7-11e6-8319-198211d8d7c9.png)

On Windows you can't do this at all, and on Linux this calls `setproctitle`",294,True,en,0
8222,1,4,0,Externals,uber-morlock,2016-12-16 22:31:27,0,0,0,0,":memo:
because if file is absent
IOError: [Errno 2] No such file or directory: 'your/path/electron/out/electron-api.json'",123,False,en,0
8219,1,2,0,Externals,EtienneLem,2016-12-16 17:32:02,1,1,1,0,"I don’t know what’s your point of view on `instanceof`, for there a very few in the codebase and `var.constructor === Class` seems to be the preferred way. However, that doesn’t take inheritance into account.

In my app my windows instances are instantiated from classes that extends `BrowserWindow` and AFAIK that shouldn’t be an anti-pattern(?). Checking for `window.constructor` is always false, which means arguments are shifted making it impossible to attach a dialog to my windows and throws the `Buttons must be an array` error because it doesn’t properly find the `options` argument.

[api-dialog-spec.js](https://github.com/electron/electron/blob/master/spec/api-dialog-spec.js) only tests thrown errors, so I didn’t update them.",754,True,en,0
8168,1,5,3,Externals,wildeyes,2016-12-08 07:44:13,13,11,1,0,Guard against Object.prototype extensions causing errors like ` TypeError: Cannot read property 'checked' of undefined` in line 132.,132,False,en,0
8164,2,2,0,Externals,liusy182,2016-12-08 01:40:51,27,5,4,0,window portion of the implementation for #7725 ,47,False,en,0
8146,1,0,0,Externals,liusy182,2016-12-06 09:10:20,36,11,2,0,"Fix for #8079 

As part of the fix, the `session` option for `protocol.registerHttpProtocol` is updated to accept a `string` or `null` instead of an object. The correct `BrowserContext` is obtained based on session's partition name if given.",243,True,en,0
8091,1,3,0,Internals,zeke,2016-11-28 19:41:43,16,4,3,0,cc @kevinsawicki @groundwater how does this look?,49,False,en,0
8058,3,1,1,Internals,zeke,2016-11-23 00:54:35,75,20,6,0,"This is an effort to document the codebase, and the roles different directories play in it.

🍐  @groundwater ",114,True,en,0
8053,3,0,0,Externals,LuisHsu,2016-11-22 16:00:57,499,0,3,0,,0,False,en,0
7996,2,11,0,Externals,deed02392,2016-11-17 07:36:48,1,1,1,0,Fix 'properties' type in documentation (was missing `[]` notation due to lack of Markdown escaping).,100,False,en,0
7948,1,1,3,Externals,paulcbetts,2016-11-12 00:09:03,7,0,1,0,"![image](https://cloud.githubusercontent.com/assets/1396/20233847/19937fce-a829-11e6-8689-a99fbfcee224.png)

I suspect that on Windows, calling into process.env is not a very snappy operation ",194,True,en,0
7914,2,3,0,Externals,gregnolle,2016-11-09 13:18:37,37,20,3,0,"First go at resolving #7891.

/cc @deepak1556: Thanks for your guidance in the issue report. Would you mind taking a look at this and see if you can see any issues please? I removed the call into the CT delegate that I see you added in #7651 since I don't want to bypass CT checking. I'm not clear exactly when CT checking happens though (before or after the CertVerifier::Verify call?) and perhaps there should still be a way of bypassing it?

I thought about maybe changing the interpretation of the callback value to:
* true - resets the verify_result, bypass CT and send back OK result
* false - send back ERR_FAILED result regardless of default cert verifier's result
* null - send back whatever result the default cert verifier sent and let CT checking happen normally; this assumes that CT checking happens afterwards

What do you think?",853,True,en,0
7909,35,5,0,Internals,groundwater,2016-11-09 07:50:24,524,407,74,0,"Debug build compiles on:
- [x] OS X
- [x] Linux
- [x] Windows

Release build compiles on:
- [x] OS X
- [x] Linux
- [x] Windows

Tests passing on:
- [x] OS X
- [x] Linux
- [x] Windows

Fix features:
- [x] `insertCSS`
- [x] `inspectElement`
- [x] offscreen rendering
- [x] POST navigations
- [x] `navigator.requestMIDIAccess`

Merge:
- [ ] https://github.com/electron/libchromiumcontent/pull/239
- [ ] https://github.com/electron/brightray/pull/260

Fixes #6571
Fixes #7814 
Fixes #8062
Fixes #8366",525,False,en,0
7889,0,0,0,Externals,gregnolle,2016-11-06 13:41:08,0,0,0,0,"…vent.

The existing ""data"" attribute only contains the certificate at the end of the chain. This PR exposes the full chain as an array of PEM-encoded strings.",163,True,en,0
7862,1,5,0,Externals,aliib,2016-11-03 16:59:05,4,4,1,0,A very long space is inserted between union type if I use for instance (String | Object).,89,False,en,0
7817,4,11,2,Externals,felixrieseberg,2016-10-31 21:41:38,27,0,2,0,"This tiny fix ensures that a fullscreen window on macOS can be hidden using `hide()` without the screen turning black.

Closes https://github.com/electron/electron/issues/6033",177,True,en,0
7800,1,0,0,Externals,rtspeaks360,2016-10-30 13:56:38,0,0,0,0,"Adding appropriate comments to the test.py to make it more justified.
",70,True,en,1
7799,1,0,0,Externals,sparshtekriwal,2016-10-30 10:53:04,0,0,1,0,,0,False,en,0
7798,1,2,0,Externals,sparshtekriwal,2016-10-30 10:49:36,2,0,1,0,,0,False,en,0
7789,8,1,3,Externals,paulcbetts,2016-10-28 19:48:55,45,6,6,0,"This PR adds a new field to the `sender` parameter of the browser's IPC callout `senderWebContentsId`. This along with a corresponding PR to `electron-remote` will allow Electron applications to consider certain frames as ""Trusted"" vs ""Untrusted"" with regards to allowing access to remote objects - without this, the only way to determine the source of an IPC message is via the sender sending along its WebContents ID, which means that a potentially compromised sender could possibly impersonate a trusted frame simply by guessing IDs until it works.",551,False,en,0
7786,1,0,3,Externals,privatzee,2016-10-28 14:32:49,2,0,1,0,"I , and likely many others, got tripped up while substituting single or double quotes in place of backticks in the loadURL example:

>   // and load the index.html of the app.
>   win.loadURL(\`file://${__dirname}/index.html\`)

Examples of the confusion being discussed: 
https://github.com/electron/electron-quick-start/issues/18
https://github.com/jaketrent/jaketrent-blog/issues/11
",394,True,en,0
7775,1,3,0,Internals,zeke,2016-10-27 16:43:28,9,9,1,0,"@as-cii pointed out that node-gyp will soon have a `--devdir` flag: https://github.com/nodejs/node-gyp/pull/916

This updates the native modules doc to use that new flag instead of the `HOME=` prefix.

@as-cii, once that update is released, we should add something to this doc that specifies which version of node-gyp users will need to get this functionality. Right?
",368,True,en,0
7773,2,1,4,Externals,freakomonk,2016-10-27 14:40:30,4,4,1,0,,0,False,en,0
7706,1,1,0,Internals,kevinsawicki,2016-10-24 02:12:33,20,6,3,0,"https://github.com/electron/electron/pull/7468 introduced focusing the menu bar button when clicked.

This caused the web contents to no longer report as focused causing some role-based menu items to no longer work on Windows.

This pull request updates the menu item role behavior to use the focused window's web contents as a fallback when the web contents itself is not reporting as focused.

Closes #7663
",409,True,en,0
7703,1,0,0,Externals,arjndr,2016-10-23 05:28:48,0,0,0,0,"Cleared unwanted whitespace and beautified HTML code
",53,True,en,0
7702,1,0,0,Externals,arjndr,2016-10-22 09:34:47,0,0,0,0,"Fixed typos I guess
",20,True,en,0
7701,250,0,0,Externals,ghost,2016-10-22 02:16:48,12004,4515,477,0,,0,False,en,0
7695,1,1,0,Externals,dumconstantin,2016-10-21 21:48:23,1,1,1,0,,0,False,en,0
7682,1,7,0,Externals,tong,2016-10-20 15:07:52,1,1,1,0,"There exists no type of `any`, should be object.
",49,True,en,0
7677,4,0,0,Externals,MichaelVasseur,2016-10-20 08:03:10,4343,9,17,0,,0,False,en,0
7675,1,0,0,Externals,kokdemo,2016-10-20 04:14:36,0,0,0,0,"update from electron
",21,True,en,0
7671,1,15,0,Externals,pfrazee,2016-10-19 23:19:08,47,0,7,0,"Solves https://github.com/electron/electron/issues/7670

Per @deepak1556's advice, I added an interface to the `ContentClient:: AddSecureSchemesAndOrigins` method. Due to the timing in my tests, I found it had to be called before the 'ready' event, as with `registerStandardSchemes`.

I'm not sure what the best way is to automatically test this. Suggestions? I was able to confirm it works in my bug demo, https://github.com/pfrazee/electron-bug-securewebviewcrash.
",467,True,en,0
7664,1,1,0,Externals,amtj,2016-10-18 19:46:31,0,0,0,0,,0,False,en,0
7648,1,3,0,Externals,MarshallOfSound,2016-10-17 08:34:24,3,1,1,0,"This might be up for debate but I've recently come across some really annoying errors on Sentry that I can't catch, prevent or handle in any way.  Here is an example of one.

``` js
Attempting to call a function in a renderer window that has been closed or released. Function provided here:  
n._triggerFile (C:\Users\<username>\AppData\Local\GPMDP_3\app-4.0.1\resources\app.asar\build\renderer\ui\components\settings\FileInput.js:9:1841.
```

This traces to a callback [here](https://github.com/MarshallOfSound/Google-Play-Music-Desktop-Player-UNOFFICIAL-/blob/master/src/renderer/ui/components/settings/FileInput.js#L28) from a call to `showOpenDialog`.  Somehow the `webContents` is being destroyed before that callback is fired.  There is literally nothing I can do about this as I can't ""unbind"" a callback.

I don't want to completely remove these errors as during development they are good and catch some issues.  However in production I don't want random webContents crashes or race conditions to throw errors at my users that I can't catch in a sensible way (`process.on('uncaughtException')`) doesn't count....

This PR adds a single environment variable which will stop these errors being thrown.  By default they will still be thrown but it means in production we can disable them.
",1294,True,en,0
7646,1,0,0,Externals,cflatts,2016-10-17 01:52:05,2,0,1,0,"This is a comment on a function for Hacktoberfest.
",51,True,en,0
7642,82,0,0,Externals,jasonjyu,2016-10-16 02:05:10,2610,2217,215,0,,0,False,en,0
7638,1,0,0,Externals,tanishkhandelwal,2016-10-15 14:33:23,6,6,1,0,,0,False,en,0
7634,1,1,0,Externals,Varun-Sethu,2016-10-15 09:27:25,0,0,0,0,,0,False,en,0
7617,2,1,0,Externals,kbhatia1996,2016-10-14 04:37:20,2,0,1,0,,0,False,en,0
7612,0,20,9,Externals,gabriel,2016-10-13 20:34:10,0,0,0,0,"As discussed in https://github.com/electron/electron/issues/6889

Added an optional callback argument to openExternal which will perform it asynchronously.

``` js
electron.shell.openExternal('http://electron.atom.io', {}, function(err) {
  if (err) console.log('Callback error:', err)
  else console.log('Callback opened')
})
```

I only implemented the asynchronous behavior on macOS.. I would need some help on the other platforms?
",447,True,en,0
7568,1,1,0,Externals,mukuljainx,2016-10-11 22:16:18,2,1,1,0,"Solving issue #6939
Added one line after line 122 in docs/api/web-view-tag.md specifying default value of nodeintegration.
<img width=""1277"" alt=""screen shot 2016-10-12 at 3 32 40 am"" src=""https://cloud.githubusercontent.com/assets/10228876/19290661/547314f0-902e-11e6-9896-61abf4c68ec8.png"">
",293,False,en,0
7554,1,0,2,Externals,vojtatranta,2016-10-11 12:19:00,6,1,1,0,"addresses #7351 

Does not fix the error but adds login and removes `Uncaught exception` possibility
",101,True,en,0
7546,1,9,0,Externals,karvapallo,2016-10-10 15:55:24,1,1,1,0,"…d correctly when passed back
",32,True,en,0
7523,2,0,0,Externals,manishch6652,2016-10-07 08:43:40,0,0,0,0,,0,False,en,0
7514,1,1,0,Externals,siddharthkhandelwal,2016-10-06 17:12:35,2,2,1,0,,0,False,en,0
7513,1,1,0,Externals,aayushitanwar,2016-10-06 17:06:57,3,3,1,0,,0,False,en,0
7497,1,2,0,Externals,anshk00,2016-10-05 19:11:09,0,0,0,0,"Change wording
",15,True,nl,0
7483,1,1,0,Externals,ambrosiora,2016-10-04 14:57:09,1,0,1,0,"Documentation
",14,True,en,0
7450,250,1,0,Externals,jakobamster,2016-10-02 13:41:57,7680,2310,271,0,,0,False,en,0
7441,1,5,0,Externals,bryongloden,2016-10-01 14:40:20,1,0,1,0,":bug: label: [hacktoberfest](https://hacktoberfest.digitalocean.com)

Greetings,

On line number `131` of [atom_blob_reader.cc](https://github.com/electron/electron/blob/master/atom/browser/atom_blob_reader.cc#L131) we believe there is a memory leak, which is an bug. The reason we should delete is that memory is a finite resource within our running programs. Sure in very short running simple programs, failing to delete memory won't have a noticeable effect. However on long running programs, failing to delete memory means we will be consuming a finite resource without replenishing it. Eventually it will run out and our program will abruptly crash. This is why we must delete memory.

Signed-off-by: Bryon Gloden, CISSP® cissp@bryongloden.com
",750,True,en,0
7435,216,0,0,Externals,b-orlov,2016-10-01 10:41:40,5133,1548,184,0,,0,False,en,0
7431,1,4,0,Externals,pfrazee,2016-09-30 21:16:06,66,0,4,0,"Per https://github.com/electron/electron/issues/2749

Adds the following webview tags:
- disableimages
- disablejavascript
- disablewebgl
- disablewebaudio
- displayinsecurecontent
- runinsecurecontent
",202,True,en,0
7425,1,0,0,Externals,malexanderboyd,2016-09-30 13:54:10,44,1,2,0,,0,False,en,0
7420,1,0,0,Externals,Elkrite,2016-09-29 22:16:24,1,1,1,0,,0,False,en,0
7382,3,1,0,Externals,Frewacom,2016-09-28 10:02:10,14,12,9,0,,0,False,en,0
7365,250,2,0,Externals,abhinavralhan,2016-09-27 18:39:40,6214,1597,241,0,"v6.6.0 is the current version available for Linux(x64) 
",56,True,en,0
7332,1,9,0,Externals,miniak,2016-09-24 00:47:12,3,0,1,0,"Is there a reason, why electron.exe (32-bit) is not `/LARGEADDRESSAWARE` by default?
",85,True,en,0
7270,1,3,0,Externals,tinydew4,2016-09-20 13:24:56,3,3,3,0,"Contributing Guide links at top of some documents are invalid.
I've changed them as a translated guide links.
",110,False,en,0
7257,1,2,0,Internals,kevinsawicki,2016-09-19 19:54:03,1,1,1,0,"Seeing some odd AppVeyor failures:

```
FAILED: ninja -t msvc -e environment.x64 -- ""C:\Program Files (x86)\Microsoft Visual Studio 14.0\VC\bin\amd64\cl.exe"" /nologo /showIncludes /FC @obj\atom\browser\api\electron_lib.atom_api_app.obj.rsp /c ..\..\atom\browser\api\atom_api_app.cc /Foobj\atom\browser\api\electron_lib.atom_api_app.obj /Fdobj\electron_lib.cc.pdb 
c:\projects\electron\atom\browser\ui\win\jump_list.h(8): fatal error C1083: Cannot open include file: 'atlbase.h': No such file or directory
```

https://ci.appveyor.com/project/Atom/electron/build/2176/job/ngh0sxfrwjx5cqng#L426

Looks like there was an update today, https://www.appveyor.com/updates/2016/09/19/

Trying to roll back to the old images to see if they build 🍏 
",743,True,en,0
7252,147,0,0,Externals,bbondy,2016-09-19 07:42:13,21988,1558,234,0,"Auditors: @bridiver, @darkdh 
Please review / cherry-pick just the last commit.
Staying on 52 for now until I have a build of 53 available.
",140,False,en,0
7197,2,4,0,Internals,zeke,2016-09-14 06:30:47,17,12,4,0,"I cherry-picked these commits from the [brave fork](https://github.com/brave/electron), per @bbondy's suggestion.

Fixes #6648 
",128,True,en,0
7159,1,2,0,Externals,MarshallOfSound,2016-09-09 18:24:56,44,1,2,0,"This is the easiest and most unintrusive way I could come up with to implement this.

Basically I didn't want to put it into the native code as I don't think Squirrel specific things should end up there (this is consistent with all our other Squirrel specific customization).  The general idea was to keep the API consistent with the documentation but override the defaults to be Squirrel.Windows compatible if we could.

Fixes #7148 

/cc @paulcbetts Would be good if you could verify I haven't screwed up the arguments syntax 👍 
",534,True,en,0
7126,3,3,5,Externals,karupanerura,2016-09-07 11:13:53,20,1,2,0,"I need it:

``` es6
webContents.loadUrl('https://www.example.com', {
  extraHeaders: {
    'Accept-Encoding': 'gzip;q=0,deflate;q=0'
  }
});
```
",145,True,en,0
7115,1,1,0,Externals,leyanlo,2016-09-06 20:38:09,1,1,1,0,,0,False,en,0
7114,4,7,2,Internals,kevinsawicki,2016-09-06 19:14:13,17,10,11,0,"This pull request deletes the [`Buffer`](https://nodejs.org/api/buffer.html) global when node integration is disabled.

It also switches places using that global to use a `const {Buffer} = require('buffer')` instead.

It seems expected that `Buffer` would be unavailable when node integration is disabled since it is a node global but I'm curious what others think.

This pull request does run the risk of breaking existing apps that were previously relying on this global (accidentally or deliberately) so perhaps this should wait for Electron 2.0.

/cc @electron/maintainers 

Closes #7081
",592,True,en,0
7082,1,1,0,Externals,Sential,2016-09-03 11:21:54,0,0,0,0,,0,False,en,0
7072,2,8,5,Externals,TimvdEijnden,2016-09-02 15:09:14,31,1,7,0,"We want to send along the logged in user in our application when submitting a crash report.
But we want to start the crash report directly on start so we wont miss any crashes.

When we load our website we can get the logged in user from the loaded website and add that info to the extra_parameters of the crashReporter. This was not possible so i've added it.

![screen shot 2016-09-02 at 17 08 35](https://cloud.githubusercontent.com/assets/951290/18208466/e5c42d72-712f-11e6-8951-b0f7e0043adb.png)
",501,False,en,0
7058,1,8,0,Externals,sboekhoff,2016-09-01 12:38:43,43,78,1,0,"The [documentation style guide](https://github.com/electron/electron/blob/master/docs/styleguide.md#methods) postulates using lists when documenting methods and their options. Especially for long list this can be confusing (see e.g. https://github.com/electron/electron/blob/master/docs/api/browser-window.md#new-browserwindowoptions)

In order to ease the grasping of information, I'd like to propose using tables instead of lists.

Currently the [documentation for the constructor of BrowserWindow](https://github.com/electron/electron/blob/master/docs/api/browser-window.md#new-browserwindowoptions) looks like this:

![current](https://cloud.githubusercontent.com/assets/10683690/18167532/5afb3ea8-7051-11e6-8c96-1a1c6c37a644.png)

Using a table makes it much easier to find data-types, default values, etc.

![new](https://cloud.githubusercontent.com/assets/10683690/18167548/74623f86-7051-11e6-9bea-670e3a622ada.png)
",923,True,en,0
7019,40,1,0,Externals,derfmilo,2016-08-29 11:57:51,313,88,32,0,,0,False,en,0
6999,5,4,1,Externals,hellonearthis,2016-08-26 17:09:36,106,0,1,0,"Updated the RELP to a smalled doc with just the basics including a link to Node.js RELP for a more detail.
",107,True,en,0
6979,2,2,0,Externals,hellonearthis,2016-08-25 17:49:52,546,0,1,0,"Added RELP documentation from Node.js to Electron API docs.
",60,True,en,0
6962,2,0,0,Internals,zeke,2016-08-24 22:18:32,66,33,9,0,"For every method of every API, I compared its signature (e.g. `(switch[, value])` with its `<ul>` of documented parameters. This PR:
- documents all module method parameters
- documents all class instance method parameters
- treats getters like `remote.process` and `win.closed` as properties instead of methods
",312,False,en,0
6929,1,1,0,Internals,kevinsawicki,2016-08-22 16:57:21,1,1,1,0,"⚠️ do not merge 🚨 

Testing for #6924 
",46,True,he,0
6902,2,5,1,Externals,TheColorRed,2016-08-19 16:01:09,17,0,1,0,"It is hard or nearly impossible to find any documentation or examples on how to create/simulate a local shortcut or a shortcut that doesn't override other applications shortcuts.

I have added an example to the global-shortcut.md to show how to simulate this.
",260,True,en,0
6895,1,3,0,Externals,WillEccles,2016-08-18 15:24:40,1,1,1,0,"Added ""the"" to ""in future.""
",28,True,en,0
6764,1,1,0,Externals,miniak,2016-08-07 20:42:10,77,0,5,0,"The other option would be to add a second optional argument to `setProgressBar`. If you think that's a better approach, I'll redo the change.
",142,True,en,0
6758,3,6,1,Externals,MarshallOfSound,2016-08-06 17:37:09,14,1,2,0,"Fixes #6407

Personally I am not aware of any side affects this may have (apart from a small performance hit), but this should allow `executeJavaScript` to return non-primitive objects (objects with getters and setters attached) such as `window` and `document.location` and pass the properties through correctly.
",313,True,en,0
6750,1,0,0,Externals,lgalabru,2016-08-05 21:04:28,49,0,4,0,"This PR is about making electron a good inter-process-communication citizen.

I'm working on an electron app, using a native helper/agent/daemon as a backend. 
I've been handling IPC using sockets. It works, but it's heavy, and not a great practice. 
Since electron supports receiving distributed notifications, it would be great to also make it able to send some of them.
",373,True,en,0
6748,2,4,0,Internals,kevinsawicki,2016-08-05 19:01:04,4,4,3,0,"Noticed a few blocks on the docs website weren't fenced as JavaScript which causes them to highlight badly:

<img width=""827"" alt=""screen shot 2016-08-05 at 12 00 20 pm"" src=""https://cloud.githubusercontent.com/assets/671378/17447611/41339612-5b04-11e6-886f-77a13b668065.png"">
",277,True,en,0
6738,1,7,1,Externals,bnookala,2016-08-05 02:58:47,79,0,4,0,"Fixes #4852

![custom_jump_list_categories](https://cloud.githubusercontent.com/assets/87996/17424859/b6754f8e-5a7c-11e6-8cd4-b66a18ec3b7f.PNG)

I'm not _that_ familiar with C++, and most of the code I added in `browser_win.cpp` was based on the example set by the existing `SetUserTasks` method. Attempts to refactor shared functionality (the entirety of the for-loop that creates and populates `IShellLink` objects) didn't seem to work, so I would appreciate a second pair of eyes to give me feedback on how that can be done.
",528,True,en,0
6543,1,1,0,Externals,bhupendra-bhudia,2016-07-20 08:57:37,0,0,0,0,"Update to latest electron master repo
",38,True,en,0
6542,1,1,0,Externals,bhupendra-bhudia,2016-07-20 08:49:54,0,0,0,0,"Update to latest electron master repo
",38,True,en,0
6471,1,1,0,Externals,a904guy,2016-07-13 09:00:06,0,0,0,0,"A repository setup for writing your electron application with typescript.
",74,True,en,0
6461,1,4,0,Internals,zeke,2016-07-12 19:27:11,4,4,1,0,"@zcbenz I think these headings were too deep. Is that correct?
",63,True,en,0
6408,5,11,0,Internals,zeke,2016-07-08 23:54:31,7,5,4,0,"This is an effort to parse the markdown files in `docs/api` into a JSON object that describes all the APIs in meticulous detail. This includes things like:
- name
- description
- processes the API is available in
- methods
- instance methods
- events
- instance events

This is a first pass, and there are undoubtedly some areas where the parsing needs to be tweaked. Please have a look at `docs/api.json`, and report anything that looks inconsistent with the documentation. Feel free to report your findings on this PR or file issues directly on the [electron-docs-linter](https://github.com/zeke/electron-docs-linter/issues) repository.

To lint the docs and write the JSON file, I ran this:

``` sh
npm run lint-docs -- 1.2.7
```

... where 1.2.7 is the version of electron that is _about to be released_.

@zcbenz you said your release process is this:

> usually I push a commit with message “Bump vx.x.x”, wait for CI machines to build and upload the binaries, and finally run `./script/upload.py -p` to update checksum files and publish the release.

I don't wish to add any more manual steps to that process. Maybe we can make a release script that takes a single `version` argument, lints the docs, commits with the bump message, etc.
",1248,False,en,0
6360,1,0,0,Externals,chetverikov,2016-07-06 09:10:28,1,1,1,0,,0,False,en,0
6254,1,4,0,Externals,miniak,2016-06-27 13:48:40,5,1,1,0,"Fixes https://github.com/electron/electron/issues/6253
",55,True,en,0
6239,1,4,0,Externals,speedily,2016-06-25 15:48:02,2,2,1,0,"[Mixed context mode](http://docs.nwjs.io/en/latest/For%20Users/Advanced/JavaScript%20Contexts%20in%20NW.js/#mixed-context-mode) is introduced in NW.js 0.13 Allowing to work with [Multiple Contexts](http://docs.nwjs.io/en/latest/For%20Users/Advanced/JavaScript%20Contexts%20in%20NW.js/#working-with-multiple-contexts) with some work arounds.
",341,True,en,0
6229,23,3,0,Internals,kevinsawicki,2016-06-24 18:54:45,354,66,25,0,"Only use the default role accelerators introduced in #6190 in application menus and not in tray menus.

This adds a bit more state to `MenuItem` since the created template does not know which menu it will appear in so mark the items to use the default role accelerator only when the template is passed as a pareameter to `Menu.setApplicationMenu`.

Closes #6206
",362,True,en,0
6228,1,1,0,Externals,miniak,2016-06-24 17:43:25,47,41,1,0,"Fixes https://github.com/electron/electron/issues/6227
",55,True,en,0
6200,1,1,0,Externals,storm-factory,2016-06-23 04:39:04,1,1,1,0,"require('electron').remote returns the remote object, not a dialog object. So when you call a function of the dialog object given the above example an error is thrown.
",168,True,en,0
6114,80,2,1,Externals,CharlieHess,2016-06-17 20:29:14,0,0,0,0,"This PR attempts to fix https://github.com/electron/electron/issues/6066 by adding a `subscribeLocalNotification` API. The subscription code has been refactored into a helper so both methods can use it.
",203,True,en,3
6112,1,1,0,Internals,zeke,2016-06-17 19:43:23,155,155,28,0,"https://developer.apple.com/macos/

> A rose by any other name would smell as sweet 🌹 
",90,True,en,1
6099,1,0,1,Externals,kyo4311,2016-06-17 03:06:56,0,0,0,0,,0,False,en,0
6034,1,2,0,Internals,kevinsawicki,2016-06-13 22:58:51,15,3,1,0,"Noticed while running the react dev tools on master that an error is thrown on shutdown because a destroyed background page is being accessed. Seems to be related to the changes in #5913 which changed to use the `destroyed` event on `webContents` instead of `closed` on `BrowserWindow`.

This adds a helper `getBackgroundPages` method that filters and removes any background pages that have been destroyed to prevent this error on shutdown.

<img width=""532"" alt=""screen shot 2016-06-13 at 3 57 14 pm"" src=""https://cloud.githubusercontent.com/assets/671378/16025956/a3215372-317f-11e6-849b-255728090c40.png"">
",609,True,en,0
6010,1,0,0,Externals,miniak,2016-06-12 11:14:15,162,641,160,0,,0,False,en,0
5988,1,6,0,Externals,wa4557,2016-06-10 17:56:54,4,3,1,0,"Simple fix that generate tray icons with name corresponding to the app name
",76,True,en,0
5980,1,2,0,Externals,netham91,2016-06-10 07:38:18,2,0,1,0,"Some new users will find this helpful.
",39,True,en,0
5970,64,1,0,Externals,bj7,2016-06-09 20:01:53,593,271,71,0,"As per issue #2813, this adds the application name to the 'Quit' menu on OS X so as to be more 'native'. 
Before: 
![image](https://cloud.githubusercontent.com/assets/1395096/15944372/44a8d2b0-2e5b-11e6-8120-ac3a6cf65b8a.png)

After:
![image](https://cloud.githubusercontent.com/assets/1395096/15944387/57fbef0a-2e5b-11e6-8576-bb0c3279598b.png)

It uses the `app.getName()` to append the name to the 'Quit' label in the menu system.  Please let me know if there is anything that needs to be changed for this PR. Thanks
",519,False,en,0
5926,1,2,0,Externals,atdrago,2016-06-08 00:42:38,3,0,1,0,"- Mantle.framework
- ReactiveCocoa.framework
- Squirrel.framework
",66,False,en,0
5899,1,2,0,Externals,also,2016-06-07 01:53:31,0,0,0,0,"This link 404s on http://electron.atom.io/docs/tutorial/quick-start/
",69,True,en,0
5880,0,0,0,Externals,miniak,2016-06-06 00:03:42,0,0,0,0,,0,False,en,0
5832,1,0,2,Externals,wolfgang42,2016-06-01 21:23:23,5,0,1,0,"I spent far too long trying to figure out how to do this.

It looks a bit odd to have a heading with only one line under it, but I'm not sure where else to put it.
",164,True,en,0
5815,1,2,0,Externals,felixrieseberg,2016-05-31 20:50:39,1,0,1,0,"Windows 10 (Anniversary Update) allows apps to receive paths with
more than 260 characters (yes, that was already possible with UNC,
but we're finally allowing it for non-UNC, too).

This commit opts Electron in for said feature.
",230,False,en,0
5774,1,2,0,Externals,adill,2016-05-30 20:50:04,12,0,2,0,"this is something we've been using for a while in our fork and i figured it might be desirable upstream. we tend to use this when minimizing to tray to shrink our footprint as much as possible.
",194,True,en,0
5757,1,1,0,Externals,danhp,2016-05-29 13:51:26,0,0,0,0,"Closes #5745
",13,True,en,0
5740,1,5,9,Externals,aldeka,2016-05-27 19:51:08,2,2,1,0,"More information on what file path formats work with `shell.openItem` and `shell.showItemInFolder`.

Related to https://github.com/electron/electron/issues/5739
",161,True,en,0
5717,1,1,0,Externals,felixrieseberg,2016-05-26 16:40:32,8,0,2,0,"Closes #5685
",13,True,en,0
5693,1,1,0,Externals,ashsel88,2016-05-25 14:47:13,3,3,1,0,,0,False,en,0
5674,1,2,0,Externals,MathijsvVelde,2016-05-24 09:46:51,4,4,1,0,"Hello,

I was looking at the changelogs at [Electron](http://electron.atom.io/releases)
I think you forgot to edit this after version 1.1.0 (ref:[log v1.1.0](http://electron.atom.io/releases/#httpsgithubcomelectronelectronreleasestagv110-may-13-2016))

So I edited it for you, correct me when wrong.

You're welcome!
",317,True,en,0
5671,12,2,0,Externals,leethomas,2016-05-24 07:46:17,129,21,8,0,"Closes https://github.com/electron/electron/issues/5400
",56,True,en,0
5573,1,1,0,Internals,johndbritton,2016-05-17 21:58:06,0,0,0,0,"Making an attempt at https://github.com/electron/electron/issues/5543

I haven't been able to get tests running locally yet, so just opening a PR to get a build status.
",169,True,en,0
5554,1,1,0,Internals,zcbenz,2016-05-16 23:25:58,1,1,1,0,"Refs https://github.com/atom/atom/pull/11474/commits/683bef5b9d133cb194b476938c77cc07fd05b972.
",95,True,en,0
5524,1,2,0,Externals,paulcbetts,2016-05-13 23:19:25,0,23,2,0,"We are once again getting reports that this PR causes input lag :-/

Reverts electron/electron#5056
",100,True,en,0
5503,1,3,1,Externals,deepak1556,2016-05-12 02:07:58,7,2,3,0,"Ref https://github.com/electron/devtron/issues/60#issuecomment-218499197

Steps to reproduce:
- install any devtools extension
- change dock state
- duplicate panels created on every dock state change

Currently we close and reopen devtools whenever dock state is changed, this causes extensions to be loaded multiple times. A more appropriate fix would be to emit `devtools-opened` and `devtools-closed` once per lifetime of devtools.

Depends on https://github.com/electron/brightray/pull/218
",495,True,en,0
