pull_request,number_of_commits,number_of_comments,number_of_reviews,user_type,user_login,closed_at,number_of_additions,number_of_deletions,number_of_files_changed,number_of_days,message,number_of_characters,second_line_is_blank,language,number_of_test_files
8703,2,2,0,Externals,Ingramz,2015-09-07 18:40:38,0,0,0,0,"Fixes #8701  

If scopeStarts contains the end element we encounter from tags, we should pop it directly from scopeStarts instead of pushing it to scopeEnds. If the top element wasn't the same (or it didn't exist), we add scopeStarts element back and push the tag to scopeEnds just like we used to.

Also I am interested in knowing if there is a safe way to peek the top of stack without popping.
",397,True,en,0
8700,1,9,0,Internals,as-cii,2015-09-07 12:38:49,0,1,1,0,"This is part of our ongoing effort to cut down rendering times.

Apparently, our indent-guides have a modest impact on Layout. Currently, they are styled with `display: inline-block` so that they have the same height of line nodes. This produces the effect of a contiguous vertical line:

![screen shot 2015-09-07 at 14 21 42](https://cloud.githubusercontent.com/assets/482957/9716625/e2fdfa22-556b-11e5-93cf-7401d0a130fc.png)

My assumption is that, when rendering text runs, Chrome has to take a slightly different route to lay out inline blocks, thereby slowing down reflows.

As a result, if we use `display: inline` for indent guides as well, **Layout** decreases from `3.2ms – 3.5ms` to `2.0ms – 2.5ms` for a full reflow. This, however, has the consequence of showing indent guides as the following:

![screen shot 2015-09-07 at 14 25 59](https://cloud.githubusercontent.com/assets/482957/9716677/630db856-556c-11e5-9dc6-ab0363208af5.png)

I have worked with @simurai to find a performant replacement which didn't alter the UI, but we had no luck in our investigation. We might probably render indent guides _outside_ the line, but I am not sure it's really worth it, especially since users may be okay with the slowdown and still keep the contiguous line effect with a simple change in their stylesheet:

``` less
atom-text-editor::shadow .indent-guide {
  display: inline-block;
}
```

What do you think? :thought_balloon:

Thanks!

/cc: @nathansobo @atom/feedback 
",1478,True,en,0
8697,1,12,0,Externals,paulcbetts,2015-09-07 05:16:57,2,1,1,0,"I'm trying to use [Polymer](https://polymer-project.org) in an Atom plugin, but the CSP policy blocks inline scripts in [HTML imports](http://www.html5rocks.com/en/tutorials/webcomponents/imports/), which is core to how Polymer works. I'm not sure that this actually protects against any actual security boundary in Atom/Electron's security model (which isn't equivalent to the web)
",383,True,en,0
8692,3,12,0,Externals,lierdakil,2015-09-06 17:59:54,13,2,2,0,"This is a first attempt at solving #8313. Actually triggering activation hooks is deferred until all packages that could be activated, are.

Note that there was a little oversight at line 409/411, due to which `did-activate-initial-packages` was emitted late if there were packages with activation hooks, I had to fix that as well.

Not entirely sure on how should I go about adding specs for this. Any advice is welcome.
",422,True,en,0
8690,1,10,0,Externals,kaitoy,2015-09-06 17:27:50,4,0,1,0,"I created an atom package [disturb-me](https://atom.io/packages/disturb-me) which adds an image randomly moving in the atom window by an `img` tag.
When I specify a gif image located in the package using atom protocol (e.g. `atom://disturb-me/assets/atom/white/atom_die.gif`), the package set the `src` of the `img` tag to it and then the image is shown. But the gif animation is run only when the image is loaded for the first time.
It seems this is because the image was cached. So, to avoid such caching, I want to add a query string with a random value to the url. (e.g. `atom://disturb-me/assets/atom/white/atom_die.gif?time=1441559906660`)
I locally tested the random query method with this change I'm pull-requesting and confirmed the caching issue was solved.
",768,False,en,0
8644,1,1,0,Externals,fscherwi,2015-09-02 22:08:39,0,0,0,0,"Remove ""atomShellVersion"" in package.json.

Whats about ""ElectronVersion""?
",75,True,en,0
8641,2,0,0,Internals,nathansobo,2015-09-02 17:16:50,10,64,4,0,"Refs #8506

This is causing issues when undoing after splitting the editors. This is because the cursor of the second editor isn't visible in the snapshots prior to undo and is getting destroyed, leaving us with zero cursors. We're going to need to re-release once this is merged.
",281,True,en,0
8640,1,7,0,Externals,vjeux,2015-09-02 16:02:22,2,5,1,0,"Editors like Sublime and Code do not highlight the entire line when doing a multi-line selection, instead they stop after the last character on that line.

I wanted to implement the same thing on Atom. The way I did it is very hacky and not production ready but it gets the job done. Right now, if you highlight 5 lines, the first and last lines are their own ""tile"" and all the remaining ones are grouped into a single rectangular tile. Since we want to have each line with a different width, I forced the tile size to 1 and removed the logic that makes it expand all the way.

I'd really like this feature to be in atom, let me know how I can refactor the code to make it shippable. Thanks

Different editors (top left: sublime, bottom left: code, top right: atom):
<img width=""856"" alt=""screen shot 2015-09-01 at 12 36 01 pm"" src=""https://cloud.githubusercontent.com/assets/197597/9636605/35881db4-5151-11e5-9827-b81e784e5e78.png"">

Before:
<img width=""519"" alt=""screen shot 2015-09-01 at 5 33 00 pm"" src=""https://cloud.githubusercontent.com/assets/197597/9636627/4b90e5be-5151-11e5-827f-94e420397f78.png"">

After:
<img width=""516"" alt=""screen shot 2015-09-01 at 5 32 29 pm"" src=""https://cloud.githubusercontent.com/assets/197597/9636630/50dd3ad6-5151-11e5-9584-673bfcca1e01.png"">
",1284,True,en,0
8622,1,0,0,Externals,aranajhonny,2015-09-01 16:26:30,0,0,0,0,"Fixed link for instructions for Node.js debian, ubuntu and fedora. It is not something remarkable for us , but it is better to be specific
",139,True,en,0
8618,1,0,0,Externals,ryanpcmcquen,2015-09-01 13:41:36,0,0,0,0,,0,False,en,0
8615,2,5,0,Externals,n-riesco,2015-09-01 10:49:35,3,3,2,0,"The installation script `script/grub install --install-dir $INSTALL_DIR`
is broken on linux machines if `$INSTALL_DIR/bin` happens to be a
symlinked folder.

This PR fixes the installation task `build/tasks/install-task.coffee`
and the launching script `atom.sh` to allow for symlinked folders.
",295,False,en,0
8583,1,3,1,Externals,darwin,2015-08-30 21:47:05,19,11,2,0,"I wanted to bundle some fonts to my package as described here: https://atom.io/docs/v0.186.0/creating-a-package#bundle-external-resources.

It didn't work and after diving into Atom's sources I realised that the problem is translation of urls to file-system paths. In my case urls contained extra url parameters, e.g. `atom://plastic-clojurescript/fonts/eot/hack-regularoblique-webfont.eot?v=2.010`

I have modified the code to strip parts after question mark or hash from urls. That was a quick fix.

Possible future improvement could be using some robust library for proper url parsing.
",589,True,en,0
8578,1,2,4,Externals,jacekkopecky,2015-08-29 23:32:41,54,10,5,0,"Fixes #8383.
This is a first attempt, and I can't say I'm confident that it's done right. I'll add some comments in the patch.
Any comments and suggestions on this one will be welcome.
",185,False,en,0
8557,1,3,0,Externals,SantanMaddi,2015-08-28 18:51:00,1,1,1,0,"Activate the last tab on pane on cmd / ctrl + 9 shortcut

Closes #6609
",71,True,en,0
8556,3,2,0,Externals,50Wliu,2015-08-28 16:11:26,9,9,4,0,"Hopefully I got all of them :smile:.

This change allows for the scope change in atom/language-javascript#206 to pass on master.
",129,True,en,0
8542,1,4,0,Externals,shoelzle,2015-08-27 18:13:56,0,0,0,0,"Packages for openSUSE updated
",30,True,en,0
8519,1,0,0,Externals,fscherwi,2015-08-26 14:23:00,0,0,0,0,,0,False,en,0
8515,1,1,0,Externals,florianb,2015-08-26 09:49:52,0,0,0,0,"Fixed pre-1.0-API-call in the documentation-example of the GitRepository-class, to fit the actual implementation of Project.
",125,True,en,0
8514,1,15,0,Externals,jeremyramin,2015-08-26 07:14:27,12,0,3,0,"The editor settings now include an option to remove the trailing whitespace before an inserted newline. This option is disabled by default in order to prevent the sudden change of the editor's indent functionality.

![screen shot 2015-08-25 at 11 50 39 pm](https://cloud.githubusercontent.com/assets/3977054/9487177/229b0e82-4b84-11e5-99a4-7813ad5a7604.png)
### In Action

![remove-trailing-whitespace](https://cloud.githubusercontent.com/assets/3977054/9487486/d3d941ee-4b86-11e5-9e99-be5675a1b0a2.gif)
The boxes signify lines where there was a leftover indent after a newline command. Once enabling remove trailing whitespace, new lines have their indents set to nothing. Lines with anything besides whitespace will not be effected. The newline will continue to have it's indent.
### Note

This should be pretty easy to write a spec for if it is approved as a good change. This closes #7828.
",894,True,en,0
8513,1,7,0,Externals,jeremyramin,2015-08-26 01:53:04,17,0,5,0,"New option in the file menu to create a new tab for the current active pane item. Only works if the active item is a TextEditor object. The new item is then set as the active item. newViewForActiveTextEditor() returns the new TextEditor or 'undefined' if the active pane item is not a TextEditor. This closes atom/atom#8409.
### Preview

![new-view-for-file](https://cloud.githubusercontent.com/assets/3977054/9483900/03921fbe-4b5a-11e5-8028-36abe230691e.gif)
### Note

No spec for this yet, because I am not sure which spec this should belong to. Might want to change the command name from `application:new-view-for-file` to something else. I was not sure if it should be 'application' or 'pane' in the command.
",713,False,en,0
8483,1,3,0,Externals,charleswhchan,2015-08-23 04:53:14,2,2,2,0,"Partially fix to address the lack of download progress by adding ellipses to the ""Downlading Update"" message.

Solution suggested by @Ivoz in https://github.com/atom/atom/issues/8038#issuecomment-127039291.
",207,True,en,0
8456,1,5,0,Internals,as-cii,2015-08-20 14:13:12,14,129,5,0,"While working on character measurement, I stumbled upon `mouseWheelScreenRow` and tried to reason a bit about it.

The reason why it exists is to let the browser continue firing `mousewheel` events even when the original line goes off-screen. Using this approach, instead of deleting it as we would do for other lines, we keep it around in the DOM until scrolling finishes.

This PR attempts to change that by forcing the browser to fire `mousewheel` events on the parent element. To achieve this, I made use of the following CSS:

``` css
.lines {
  * {
    pointer-events: none;
  }
}
```

This will prevent any kind of mouse interaction with `.lines` and `.line-numbers` descendants and therefore I am not sure about the implications of this solution. Fold icons in the gutter stopped working, but everything else seems to work nicely. I guess the question is: can we find a way to make `.lines` or `.line-numbers` the target of `mouse wheel` events?

This was a pretty quick fix to demonstrate the idea so I just opened a PR but we can easily discard it if it's unfeasible.

/cc: @nathansobo @maxbrunsfeld @atom/feedback 
",1126,True,en,0
8403,5,3,1,Externals,dsandstrom,2015-08-16 22:20:09,8,3,1,0,"I added the EOL symbol as an option for the word regex.  This will be used in atom/vim-mode#581.  Let me know if tests should be added.
",136,True,en,0
8396,1,1,0,Externals,theuves,2015-08-15 17:06:42,0,0,0,0,,0,False,en,0
8296,1,3,2,Externals,fusion809,2015-08-10 08:33:11,0,0,0,0,"Adding Mageia instructions (based on [#8283](https://github.com/atom/atom/issues/8283)). Adding extra troubleshooting information. 
",132,True,en,0
8243,1,8,2,Externals,bolinfest,2015-08-06 03:17:35,9,1,2,0,"The implementation of `Marker::destroy()` is:

``` coffee
  destroy: ->
    @bufferMarker.destroy()
    @disposables.dispose()
```

so if `marker.disposables.dispose()` is called instead of `marker.destroy()`, then `marker.bufferMarker.destroy()` does not get called. As best I can tell, `marker.bufferMarker` is a `Marker` returned by a call to `TextBuffer::getMarker(id)` that happens in `DisplayBuffer`.

However, `TextBuffer::getMarker(id)` returns this type of `Marker`:

https://github.com/atom/text-buffer/blob/master/src/marker.coffee

which is distinct from the `Marker` associated with the `DisplayBuffer`:

https://github.com/atom/atom/blob/master/src/marker.coffee

which is a little confusing.

By failing to call `marker.bufferMarker.destroy()`, callbacks registered via `onDidDestroy()` on the `Marker` from the `text-buffer` package will not get called.

Incidentally, there is also this line in the constructor of `Marker`, but that does not seem to help us here:

``` coffee
@disposables.add @bufferMarker.onDidDestroy => @destroyed()
```

I verified that the associated unit test fails without this change and succeeds when the change is added.
",1164,True,en,0
8228,4,3,0,Externals,t9md,2015-08-05 09:46:15,107,2,2,0,"Currently,  splitRight, Left, Up, Down don't sync scrollRatio of original editor.
Since copyActiveItem: is true by default, I want newPane scrolled to same ratio of original item if item was instance of TextEditor.
- activate: false won't activate newPane
- syncScrollRatio: true sync original scrollRatio on split.

Why I added `activate` option is I want split pane without activation, in Vim it split without activation(and of course sync scrollRatio).

Currently spec was not finished. I couldn't getHeight() of editor, its always say 0, I need help to fix this.
",567,False,en,0
8188,5,7,7,Externals,fscherwi,2015-08-01 07:44:22,0,0,0,0,"Improved build instructions on Windows, OS X and FreeBSD!
",58,True,en,0
8186,17,6,0,Externals,Abdillah,2015-08-01 07:15:05,52,5,2,0,"This solved the issue (partly), discussed on #3719.

I create new config item to specify tabType used by default. But, it clearly conflicting with softTabs config item. I didn't remove it, even I think it's safe to be removed, is it?

![tabtype](https://cloud.githubusercontent.com/assets/3030950/9020987/b09ebef4-3856-11e5-89c1-b1e21a36f02b.gif)
",347,True,en,0
8093,8,8,9,Externals,stanier,2015-07-27 15:42:06,118,3,2,0,"Temporary(?) solution to #2956 while better solution is discussed.
",67,True,en,0
8019,10,2,0,Externals,bolinfest,2015-07-22 05:12:36,52,16,8,0,"@jssln @nathansobo I just want to make sure this wasn't deliberately omitted.
",78,True,en,0
7999,1,0,1,Externals,joefitzgerald,2015-07-21 06:39:50,0,0,0,0,"- Ensure that activate and deactivate are no-ops
- Rationalize package type, retain legacy getType
- This should be merged with https://github.com/atom/apm/pull/385
",165,False,en,0
7968,1,2,0,Externals,ryanpcmcquen,2015-07-19 15:29:43,0,0,0,0,,0,False,en,0
7960,1,1,0,Externals,oggy,2015-07-19 06:42:52,29,21,1,0,"The former is used in the tests in generated packages.
",55,True,en,0
7945,61,5,5,Internals,as-cii,2015-07-17 12:47:34,657,300,8,0,"This PR is intended to supersede #6083. Please, note that it’s still a :construction_worker: _work in progress_ :construction_worker: and, as a result, there are still some minor hiccups and a few performance regressions, which I am going to expound later in this description.
#### Background

Have a look at #6055 to get a sense of why we want to do this. @nathansobo did a great job at explaining the drawbacks of the current approach and how we could possibly solve them, so I strongly recommend to read that issue in depth.
#### Solution: `<iframe>`

The idea with the approach proposed in this PR is to have an independent context where we can arbitrarily build a bunch of DOM nodes exclusively for measuring purposes. We employed an `<iframe>` for this, so that a reflow in the measurement context does not affect the main document and viceversa.

To accomplish this we have introduced `LinesYardstick` (naming is hard :sweat_smile:), an abstraction whose purpose is to hide the complexity of dealing with the measurement context housekeeping. The API is simple:
- `buildDomNodesForScreenRows`
- `leftPixelPositionForScreenPosition`

We need to explicitly have two separate steps, as otherwise we’d end up continously changing the DOM and reading from it, thus causing extra reflows.
#### The Measurement Context

The context, as stated previously, is an `<iframe>` that replicates some of the functionalities featured on the fully fledged document, namely:
- Has a bunch of line nodes
- Includes a custom `<style>` element which contains font-size information
- Includes `<atom-styles>` which, in turn, contains the syntax theme

You can think of it as a skinny replica of the larger document, where line characters occupy the exact same space and are, therefore, measurable. It’s extremely important for this context to be independent, as we will use it in `TextEditorPresenter` as well as in `DisplayBuffer` (in the future).
#### Performance

**Side note**: this section is a collection of personal thoughts and may not be accurate or necessarily _correct_. However, it will hopefully serve as a starting point for further optimizations and discussions.

We have encountered several performance regressions along the way, especially for performance sensitive scenarios such as scrolling. Keep in mind that for such _intensive_ activities we need to respect the 16ms budget.

As of today, the steps we perform are the following:
1. Right before updating (i.e. at the beginning of `TextEditorPresenter#getState`), we build the DOM nodes for a bunch of screen rows we know we are going to measure:
   - All the rows that will be rendered on screen after the update (to make sure decorations, cursors, etc. will be able to measure stuff).
   - The longest row (to calculate the maximum width of the open document).
   - The last cursor row (to calculate the hidden input position).
2. As we update things (`@updateDecorations`, `@updateCursors`), we call `@pixelPositionForScreenPosition` which, in turn, will query `LinesYardstick` for positions. The first time this method is called, a `Recalculate Style` and a `Layout` will be triggered.

These are the two main operations and you can see how they perform on a quite heavy scrolling session (profiler disabled to avoid performance overhead):

![screen shot 2015-07-17 at 11 59 41](https://cloud.githubusercontent.com/assets/482957/8744934/5ed3ee00-2c7b-11e5-8e9a-accb2552ba9e.png)

And, if we zoom in one of those spikes:

![screen shot 2015-07-17 at 12 01 21](https://cloud.githubusercontent.com/assets/482957/8744964/90306546-2c7b-11e5-8a9c-d65e38a71eff.png)

The first half of the picture is the illustration of the aforementioned steps:
1. Building HTML: `1.33ms`
2. Parsing HTML: `1.28ms`
3. Recalculate Style: `0.839ms`
4. Layout: `1.408ms`

The whole frame took `20ms`; measuring the first half via Chrome (Shift+Click) reported `6ms`.

Now the question is: what could we improve? There are a couple of possibilities:
1. Build the same HTML for the lines in the context as well as for the lines in the real document. This way we can avoid reparsing the lines twice, although cloning the nodes still takes some time. Not sure if this is really useful.
2. Build skinnier lines for the measurement context. Ideally, we should avoid as much nesting as possible and, reducing the scopes complexity by building only those ones needed for styling, could improve that. It's also true that it would complicate things a bit (involves dealing with CSS rules, etc.). (eb8a1c0)
3. Be smarter about updates. Instead of including every possible line, we build and layout only those lines needed for position-based updates. The drawback here is that, when e.g. we have decoration for each visible row, this optimization is useless. This means I want to make sure to speedup the current process instead of relying on not having certain rows. Anyway, this improvement has a positive impact on `Layout`, `Recalculate Style` and HTML manipulation. To get a sense of what this could look like, here's a relevant snippet:
   
   ``` coffee
   getMeasurableScreenRows: ->
     measurableRows = new Set
   
     @addOverlaysRowsToSet(measurableRows)
     @addCursorsRowsToSet(measurableRows)
     @addDecorationsRowsToSet(measurableRows)
   
     if lastCursorRange = @model.getLastCursor()?.getScreenRange()
       measurableRows.add(lastCursorRange.start.row)
       measurableRows.add(lastCursorRange.end.row)
   
     if longestScreenRow = @model.getLongestScreenRow()
       measurableRows.add(longestScreenRow)
   
     measurableRows
   ```
4. Cut non-syntax CSS from styles. Removing `<atom-styles>` does not yield huge speedups, so I am not sure it's the first thing we want to improve. Still an improvement I’d like to make, though. (2257688)
5. Reduce layout times by trying to modify the measurement context without affecting the whole document. If we manage to always change the DOM in a way that affects only smaller layout boundaries, we may be able to halve reflow times. (28405e09afe097a8f40f90cb2166a47619c8feef)

I believe a combination of 2), 3), 4) and 5) could be interesting. HTML creation (and parsing) and `Layout` are the expensive operations right now and I am thinking to ways in which we could speed them up. I am still kinda making some research but I feel we could reach decent performance if we put some more effort on this. I'll investigate other potential speedups in the meantime. @nathansobo: what do you think?
#### Conclusion

If you have read everything so far, I extremely appreciate your attention. I feel like there are many ways to solve this problem, none of which is guaranteed to be the right one, thus I wanted to include as much of my knowledge as possible so that you and the future me can try things out based on it. :pray:

Any feedback would be much appreciated! :bow: Thanks!
",6879,False,en,0
7933,1,5,4,Externals,fb55,2015-07-16 15:27:15,0,0,0,0,"Fixes #7171

OSX allows applications to be in focus without an active window, which leads to some unexpected behavior.
",119,True,en,0
7932,1,2,0,Externals,ryanpcmcquen,2015-07-16 14:28:58,0,0,0,0,,0,False,en,0
7905,1,4,0,Externals,jimmydo,2015-07-15 09:35:21,0,0,0,0,"These `alt`-less variants are commonly available in Mac OS X apps --
such as Sublime Text 3, TextMate 2, and Xcode.

Related pull request to change a conflicting `ctrl-backspace` keybinding:
https://github.com/atom/bracket-matcher/pull/154
",240,False,en,0
7878,2,6,0,Externals,rameshvarun,2015-07-13 21:31:53,0,0,0,0,":memo: I noticed that the `PackageManager::activatePackage` function is used frequently in specs for packages (ex: [1](https://github.com/lee-dohm/indentation-indicator/blob/master/spec/indentation-indicator-spec.coffee#L12) [2](https://github.com/atom/tree-view/blob/17fb96308437ac63d2cb16da9d787cd20740a418/spec/tree-view-spec.coffee#L30) [3](https://github.com/atom/find-and-replace/blob/8e357b79e590ddc8b952aa78f77dbb3200a38967/spec/select-next-spec.coffee#L18)), however is undocumented in the [API docs](https://atom.io/docs/api/v1.0.2/PackageManager).

This PR adds a new section `Activating and deactivating packages` to the `PackageManager` docs, with documentation for the `activatePackage` and `deactivatePackage` functions.
",736,True,en,0
7871,1,3,0,Externals,kantorkel,2015-07-13 14:44:19,0,0,0,0,"Metrics. A package that reports usage information to Google Analytics. A hackable text editor for the 21st century should be free as in freedom.
",145,True,en,0
7825,1,3,0,Externals,chinakids,2015-07-10 06:27:31,4,4,1,0,"`...`It turned into a `…`  ，It will result in failure of language packs, although we have to repair, but I believe this is a bug~

This change in all *.cson,I hope you can confirm that the problem is an update or bug
",221,True,en,0
7752,1,2,0,Externals,spongecattle,2015-07-07 07:08:28,0,0,0,0,"To just upgrade the as-odd-tiles apm
",37,True,en,0
7713,1,0,0,Externals,einarmagnus,2015-07-05 01:45:47,139,17,2,0,"This probably needs testing on mac where users are prompted for credentials when saving files they don't have permissions for.

Refs #7708
",139,True,en,0
7712,1,1,0,Externals,einarmagnus,2015-07-05 01:25:27,139,17,2,0,"This probably needs testing on mac where users are prompted for credentials when saving files they don't have permissions for.
",127,True,en,0
7702,3,5,0,Externals,Sticksman,2015-07-04 02:25:49,46,0,2,0,"Logs ascii art from a file and into the dev console.
Couldn't find an icon that actually made sense.
fix #1490
",111,False,en,0
7698,16,14,5,Externals,mnquintana,2015-07-03 18:13:33,82,22,6,0,"Refs https://github.com/atom/settings-view/issues/531

This implements something @simurai and I have been throwing around for awhile now – it removes all Atom core usage of `cursor: pointer` in favor of `cursor: default`. As @jerone put it in https://github.com/atom/settings-view/issues/531:

> Showing the cursor as a ""hand"" when hovering over things in the UI is a very ""web"" oriented convention.

This will go a long way, I think, toward making Atom feel less like a """"""website"""""" running in a semi-headless Chrome, and far more like a native app with a custom UI. :smile: 

_Note: This won't affect the styling of any components that explicitly declare another `cursor` type._

> But how will I know I can click on a thing? How will I know if a thing can be interacted with?

Here's how various OSes and desktop shells handle this:
- **OS X**: Occasionally a hover state, often a thing that looks like a button, but usually no way of knowing other than by clicking on it.
- **Windows**: Hover states.
- **GNOME 3**: Hover states.
- **Ubuntu Unity**: Hover states.

I think the safest bet here is to give actionable elements appropriate hover states as a replacement for `cursor: pointer`.

Although this is quite a sweeping change, it doesn't _entirely_ do away with `cursor: pointer` – the pointer should still be used when an element actually is an external link (whether it's an `a` element or not). Ideally this will be combined with https://github.com/atom/status-bar/issues/89 eventually.

TODO:
- [x] What do we do about actionable text? Right now it'll have a standard link-like underline hover state, but without `cursor: pointer`.
- [x] ~~We could be more extreme and add an `!important` flag to really discourage use of `cursor: pointer` – thoughts?~~
- [ ] Ensure that no other Bootstrap classes need overrides
- [ ] Add `.link-external` class example to styleguide
- [ ] Add `.link-internal` class example to styleguide
- [ ] Add `.text-selectable` class example to styleguide
- [x] Remove all remaining uses of `cursor: pointer` from settings-view (https://github.com/atom/settings-view/pull/575)
- [ ] Ensure that all actionable status bar tiles have hover states
  - [ ] Update status bar tile hover states to look less like links (background highlight maybe?)
- [ ] Communicate this change well so package authors can adapt if need be
  - [ ] Also encourage package authors to use `cursor: default` + hover state for actionable elements in their packages over `cursor: pointer`

/cc @atom/feedback 
",2527,True,en,0
7593,4,2,0,Internals,as-cii,2015-06-30 14:13:18,21,15,3,0,"At CodeConf, we had a quick chat with a Chromium team member about how we could improve the rendering layer in Atom.

It turned out that Chromium is heavily optimized for non-absolutely positioned elements and, as a result, we may want to avoid using them for our lines nodes.

The main change we had to make in this PR was to ensure that lines were correctly sorted when inserting them in the DOM, so that the browser could properly figure out how to lay things out. I ended up employing a naive insertion sort algorithm which, although not super efficient, does its job and is pretty fast anyway given the small amount of lines.

Using the timeline, however, I couldn’t notice any major speedup:

| Before | After |
| --- | --- |
| ![screen shot 2015-06-30 at 15 31 12](https://cloud.githubusercontent.com/assets/482957/8432661/ae9c3c22-1f41-11e5-91e0-ac53c7c76541.png) | ![screen shot 2015-06-30 at 15 30 20](https://cloud.githubusercontent.com/assets/482957/8432659/ac801940-1f41-11e5-9bc5-a41517a9071a.png) |

It is subtle, but I can kinda feel it is a bit faster, hence it is likely that the Chrome timeline is not the right tool for the job and `about:traces` could tell a different story. 

@nathansobo: what’s your take on this? Should we go for this route? My opinion is that we may just continue using the absolute coordinates mechanism, as the benefits of this approach do not seem to be extremely evident. 

Thanks! :bow: 
",1440,True,en,0
7525,2,5,1,Externals,Njanderson,2015-06-29 03:51:45,0,0,0,0,"![image](https://cloud.githubusercontent.com/assets/8346437/8400766/cb195214-1dd8-11e5-9efd-ecfb7092061c.png)

First contribution to any open source project. Hoping that this solves the issue, which is issue #7339 about auto updating,
",235,True,en,0
7434,1,3,0,Externals,rjattrill,2015-06-26 04:13:41,3,1,1,0,"Make Alt-F work natively - to open file menu - as per standard behaviour on Windows platform.

Refer issue #474
",112,True,en,0
7427,1,7,0,Externals,fusion809,2015-06-26 00:32:04,0,0,0,0,"Adding some techniques for installing Atom that have worked for me on 32 bit Linux distros. All the techniques on this page that I've been able to try on 32-bit systems, at least, have failed, hence why I am proposing these changes.
",233,True,en,0
7354,2,6,2,Externals,liuxiong332,2015-06-21 05:26:25,14,0,4,0,"This PR add commands `pane:shrink` and `pane:enlarge` to make it enable resize the panes with keyboard.

The following is the keymap binding:

| Command name | Default key binding | Comment |
| --- | :-: | --- |
| `pane:enlarge` | `cmd-alt-=` | enlarge the current pane by 10% |
| `panes:shrink` | `cmd-alt--` | shrink the current pane by 10% |

Closes https://github.com/atom/atom/issues/7332
",394,True,en,0
7309,1,4,0,Externals,basarat,2015-06-17 00:12:34,2,2,1,0,"Reverts atom/atom#7179 

Tree view uses `ew-resize` as shown here : https://github.com/atom/tree-view/blob/f0530bca9217ef6c2bb9fc63d815c9d153d2c898/styles/tree-view.less#L58

`row-resize` and `col-resize` don't work on windows (for whatever reason). 

Screenshots : https://github.com/atom/atom/pull/7179#commitcomment-11715003 
",329,True,en,0
7280,3,7,0,Externals,lpommers,2015-06-15 08:30:02,61,3,3,0,"Closes https://github.com/atom/atom/issues/7059
Related to https://github.com/atom/markdown-preview/issues/99

Add ability to call `atom.workspace.open()` with `up` / `down` split properties.
",192,False,en,0
7182,1,3,0,Externals,verrazanof,2015-06-09 12:16:05,1,0,1,0,"Some one have both python2 and python3 in archlinux will have some problem, there python will links to python3, so they should `ln -s /usr/bin/python2 /usr/bin/python` before building atom.
",190,True,en,0
7144,1,3,0,Externals,jssln,2015-06-07 02:21:30,0,0,0,0,"This PR exposes the `screenPositionForPixelPosition` method currently on the `TextEditor` model. We expose this method on the view instead of the model because it should only be called when the editor is on screen.
",215,True,en,0
7078,1,1,0,Externals,mnquintana,2015-06-03 12:14:04,1,1,1,0,"This ensures that preview tabs work for all files, not just files that open `TextEditor`s.
",91,True,en,0
7072,1,2,0,Externals,thedaniel,2015-06-03 00:02:37,38,0,1,0,"This is intended for simulating key input in specs. Its implementation is based on a spec 
helper from vim-mode: 
https://github.com/atom/vim-mode/blob/7926ffd777c71763597a045a3f79f670ffef025e/spec/spec-helper.coffee#L47-L64

cc @nathansobo @orderedlist @maxbrunsfeld 
",269,False,en,0
