pull_request,number_of_commits,number_of_comments,number_of_reviews,user_type,user_login,merged_at,number_of_additions,number_of_deletions,number_of_files_changed,number_of_days,message,number_of_characters,second_line_is_blank,language,number_of_test_files
10695,1,1,0,Internals,thedaniel,2016-02-05T05:15:28Z,1,1,1,0,,0,False,en,0
10694,1,0,0,Internals,kevinsawicki,2016-02-05T01:08:26Z,2,0,1,0,"This pull request adds `apm/node_modules` and `build/node_modules` to the Travis cache to hopefully speed on bootstrap time on the Linux builds there.
",151,True,en,0
10692,1,0,0,Internals,kevinsawicki,2016-02-05T00:34:17Z,1,1,1,0,"The symbols are only published for the Mac version so only generate them on Mac.
",81,True,en,0
10691,2,1,0,Externals,50Wliu,2016-02-04T23:11:57Z,2,2,2,0,"These specs broke yesterday after Atom was updated to use `language-javascript@0.109.0`.  That version provided further control over numbers by splitting hex/octal/decimal numbers into different tokens.  Normal numbers are now `constant.numeric.decimal` instead of `constant.numeric`.

Will merge once specs are green.
",319,True,en,0
10679,1,3,0,Externals,n-riesco,2016-02-05T00:17:54Z,4,4,1,0,"If atom was built in a custom directory, a custom install will require the use of `--build-dir`.
",97,True,en,0
10675,49,13,9,Internals,thedaniel,2016-03-01T23:31:56Z,290,10,8,26,"This is WIP, I'm not sure the best way to write specs for this. There'll be a corresponding PR in atom/about for the UI.

The general idea is that the `AutoUpdateManager` which runs on the main thread will pass on events from the auto updater in Electron (or whatever needs to manage update checking in the future) corresponding with the update lifecycle - checking, available, not available, downloading, downloaded - to the renderer over IPC, the app delegate will proxy them, and then the Update wrapper (available at `atom.update`) will bind to the delegate and proxy them for clients (such as the about package)

---

Edit from @benogle:

Previously there was just an `update-available` and a `update-not-available` event. Respectively, these meant ""there is an update, it's been downloaded and it's ready to install"", and ""atom is up to date"". The only one exposed was `update-available` via `atom.onUpdateAvailable`. We needed more granularity for atom/about#12, so now there are more events.

This change adds a renderer process `AutoUpdateManager` which is hanging off of `atom.autoUpdater`. The events it supports are:

``` js
onDidBeginCheckingForUpdate(callback)
onDidBeginDownloadingUpdate(callback)
onDidCompleteDownloadingUpdate(callback)
onUpdateNotAvailable(callback)
```

This is probably an 80% point to something cleanish regarding update code. The underlying AutoUpdateManager still emits `update-available` events when the entire update has been downloaded. I was worried about breaking things, so that work can be done as a separate effort. These event names should be changed and `atom.onUpdateAvailable` deprecated in favor of events on `atom.autoUpdater`.
",1682,True,en,0
10673,1,1,0,Externals,50Wliu,2016-02-09T16:17:45Z,1,0,1,5,"In #9585 I added `apm.cmd`, but forgot to copy it over when building...:weary:.

Thanks to @PaulAik for asking why `apm.cmd` wasn't available!
",143,True,en,0
10666,6,2,0,Internals,kevinsawicki,2016-02-04T23:47:42Z,2,1,1,1,"This pull request is an experiment with using [AppVeyor artifacts](https://www.appveyor.com/docs/packaging-artifacts) as a way to download a built version of a pull request.
",174,True,en,0
10660,1,5,3,Internals,maxbrunsfeld,2016-02-02T19:50:47Z,27,2,3,0,"Fixes https://github.com/atom/atom/issues/10071

Also, add them in `Workspace::open` and not `AtomEnvironment::openLocations`, so that files opened in an existing window will also be added to the list.

/cc @atom/core
",218,True,en,0
10658,3,4,0,Internals,kevinsawicki,2016-02-02T21:17:47Z,3,1,3,0,"I'm struggling to remember why Atom originally built to a temp folder but this pull request changes the default build directory to be inside the repository at `out/` instead of `$TMPDIR/atom-build`.

This should make it easier to access the build once it completes when you are building but not installing since you'll be able to just do `open out/Atom.app` on Mac or `.\out\Atom\atom.exe` on Windows.

The reason I am making this change now is that AppVeyor's artifact upload system requires your artifacts be inside your project folder which got me thinking why Atom didn't follow that pattern like many other projects do like Node, Electron, etc.

/cc @atom/feedback 
",671,True,en,0
10646,6,2,0,Internals,kevinsawicki,2016-02-02T03:57:17Z,37,33,4,0,"Previously each build recompiled all `.less` files for all the shipped themes so that the first Atom launch required no Less compiles.

This pull requests adds a cache in `~/.atom/compile-cache/prebuild-less` so that only changed files need to be recompiled across builds.

This should save around 30-60 seconds when no Less changes are made between builds and it will be incremental compiles whenever a file does change.
### Before (first compile)

```
prebuild-less:src    55.1s
```
### After (fully cached)

```
prebuild-less:src    1.5s
```

/cc @iolsen 

Refs https://github.com/atom/less-cache/pull/9
",607,True,en,0
10645,1,6,0,Internals,kevinsawicki,2016-02-02T00:56:09Z,5,1,1,0,"Previously the CI fingerprint used a SHA-1 of the entire `package.json` contents to determine when to clear the `node_modules` folder.

This would cause lots of clearings of that folder on CI since `master`, `beta`, and `stable` branches all have different `version` values that can change often.

Now only the `electronVersion` value is used in the fingerprint meaning that `node_modules` will only be cleared when the minor version of Electron changes which is why I believe this clearing was originally added before the fingerprint check was incorporated.

/cc @thedaniel @maxbrunsfeld 
",590,True,en,0
10640,1,1,0,Internals,kevinsawicki,2016-02-01T18:52:50Z,1,0,1,0,"See https://github.com/estools/escope/issues/99 for more details

Seeing CI failures like this currently:

```
Running ""standard:src"" (standard) task
TypeError: Cannot read property 'visitClass' of undefined
  at monkeypatch (C:\projects\atom\build\node_modules\babel-eslint\index.js:220:40)
  at Object.exports.parse (C:\projects\atom\build\node_modules\babel-eslint\index.js:362:5)
  at parse (C:\projects\atom\build\node_modules\standard\node_modules\standard-engine\node_modules\eslint\lib\eslint.js:528:27)
  at EventEmitter.module.exports.api.verify (C:\projects\atom\build\node_modules\standard\node_modules\standard-engine\node_modules\eslint\lib\eslint.js:652:19)
  at processText (C:\projects\atom\build\node_modules\standard\node_modules\standard-engine\node_modules\eslint\lib\cli-engine.js:225:27)
  at processFile (C:\projects\atom\build\node_modules\standard\node_modules\standard-engine\node_modules\eslint\lib\cli-engine.js:262:18)
  at executeOnFile (C:\projects\atom\build\node_modules\standard\node_modules\standard-engine\node_modules\eslint\lib\cli-engine.js:609:23)
  at Array.forEach (native)
  at CLIEngine.executeOnFiles (C:\projects\atom\build\node_modules\standard\node_modules\standard-engine\node_modules\eslint\lib\cli-engine.js:632:56)
  at C:\projects\atom\build\node_modules\standard\node_modules\standard-engine\index.js:105:56
  at zalgoSafe (C:\projects\atom\build\node_modules\standard\node_modules\standard-engine\node_modules\dezalgo\dezalgo.js:20:10)
  at C:\projects\atom\build\node_modules\standard\node_modules\standard-engine\node_modules\deglob\index.js:64:12
  at end (C:\projects\atom\build\node_modules\standard\node_modules\standard-engine\node_modules\deglob\node_modules\run-parallel\index.js:16:15)
  at done (C:\projects\atom\build\node_modules\standard\node_modules\standard-engine\node_modules\deglob\node_modules\run-parallel\index.js:20:10)
  at each (C:\projects\atom\build\node_modules\standard\node_modules\standard-engine\node_modules\deglob\node_modules\run-parallel\index.js:26:7)
  at f (C:\projects\atom\build\node_modules\glob\node_modules\once\once.js:17:25)
  at Glob.<anonymous> (C:\projects\atom\build\node_modules\glob\glob.js:133:7)
  at Glob.emit (events.js:95:17)
  at Glob._finish (C:\projects\atom\build\node_modules\glob\glob.js:172:8)
  at done (C:\projects\atom\build\node_modules\glob\glob.js:159:12)
  at Glob._processSimple2 (C:\projects\atom\build\node_modules\glob\glob.js:670:3)
  at C:\projects\atom\build\node_modules\glob\glob.js:640:10
  at Glob._stat2 (C:\projects\atom\build\node_modules\glob\glob.js:751:10)
  at lstatcb_ (C:\projects\atom\build\node_modules\glob\glob.js:728:12)
  at RES (C:\projects\atom\build\node_modules\glob\node_modules\inflight\inflight.js:23:14)
  at f (C:\projects\atom\build\node_modules\glob\node_modules\once\once.js:17:25)
  at Object.oncomplete (fs.js:108:15)
```
",2889,True,en,0
10605,49,16,6,Internals,kuychaco,2016-02-16T19:58:04Z,326,125,17,20,"Fixes [atom/atom#4161](https://github.com/atom/atom/issues/4161)
- [x] separate serialization from package deactivation
- [x] extract serialization logic from unloadEditorWindow
- [x] fix package manager tests
- [x] save state asynchronously on keydown and mousedown, write tests
- [x] get rid of AtomEnvironment state instance variable
- [x] fix AtomEnvironment tests
- [x] profile serialization time for various environment states
- [x] store state in IndexedDB
- [x] add command-line flag to clear indexedDB object store
",524,False,en,1
10595,1,2,0,Externals,mnquintana,2016-01-26T19:57:15Z,3,0,1,0,"Just Git for now.

Closes https://github.com/atom/atom/pull/10390
Closes https://github.com/atom/atom/issues/10388
",115,True,en,0
10581,1,0,0,Internals,maxbrunsfeld,2016-01-25T23:28:50Z,3,1,1,0,"Fixes https://github.com/atom/atom/issues/10426

I haven't added tests for this because I want to remove this method somewhat soon (once https://github.com/atom/atom/issues/9974 is finished and we deprecate specifying config schemas in package's main modules).
",261,True,en,0
10552,1,2,0,Externals,dirk-thomas,2016-02-04T00:44:45Z,20,16,1,11,"See https://github.com/atom/settings-view/pull/698#issuecomment-171725215

Mentioning the grouping feature as ""just another type"" makes it pretty hard to find. Therefore I moved it into a separate section to make it more obvious.
",230,True,en,0
10549,1,1,0,Internals,joshaber,2016-01-23T19:49:32Z,1,1,1,1,"Most notably pick up https://github.com/nodegit/nodegit/pull/876.
",66,True,en,0
10523,1,0,0,Internals,joshaber,2016-01-21T00:05:32Z,7,0,1,0,"Fixes #10509.
",14,True,en,0
10511,1,3,0,Externals,joefitzgerald,2016-03-04T21:03:10Z,1,1,1,44,"- https://github.com/atom/electron/pull/3594

/cc @kevinsawicki 

Blocked by #9627.
",84,True,en,0
10507,3,0,0,Internals,joshaber,2016-01-20T00:38:25Z,24,9,1,0,"Work around https://github.com/libgit2/libgit2/issues/3580.

Otherwise, when we run into one of these phantom submodules we’d:
1. Try to .openExt it.
2. It wouldn’t open the phantom submodule, but instead move up and open the parent repository.
3. Refresh the parent repository thinking it was the submodule.
4. Refresh its submodules.
5. Find the phantom submodule again.
6. Goto (1).
",390,True,en,0
10486,6,7,3,Externals,bolinfest,2016-01-25T21:31:25Z,41,6,2,6,"Fixes #10483.
",14,True,en,0
10468,3,7,0,Internals,joshaber,2016-01-19T03:20:58Z,7,1,1,1,"Fixes #10450.

It turned out to be a combination of a couple things: I accidentally broke it in the async-git branch, but we were also missing one 32-bit override.
",164,True,en,0
10452,1,1,0,Externals,pra85,2016-01-16T13:46:39Z,1,1,1,0,,0,False,en,0
10445,6,5,0,Internals,joshaber,2016-01-19T13:34:35Z,8,9,3,3,"Most notably this turns on the newly added thread safety.
",58,True,en,0
10441,3,3,2,Externals,casesandberg,2016-01-20T20:25:36Z,27,30,12,4,"Duplicate Imports:

https://github.com/casesandberg/atom/commit/8c5c795b35499996b057041c7cabd05f047fe9ae#diff-f93881c6debdf6136cc7fbd22c21340dL1

https://github.com/casesandberg/atom/commit/8c5c795b35499996b057041c7cabd05f047fe9ae#diff-f42f793b4715cfbf8d07c772bc142849L10
",272,True,en,1
10415,2,5,1,Externals,50Wliu,2016-01-14T16:37:43Z,3,0,2,0,"Fixes #10335
",13,True,en,0
10409,13,0,1,Internals,kuychaco,2016-01-15T21:07:46Z,91,36,7,1,"Further improvements to #10178

Improve terminate pending state tests.
Serialize pending state for editor.
Keep pending item upon losing focus.
",144,True,en,0
10395,2,4,0,Internals,maxbrunsfeld,2016-01-13T17:40:45Z,35,0,2,0,"Fixes https://github.com/atom/atom/issues/10056
Refs https://github.com/atom-minimap/minimap/issues/426

This stops babel from logging to stderr in the case where the user has the `DEBUG` environment variable set to `*` or `babel`. Babel doesn't have an API (except for the env var) for disabling this logging, so I've monkey-patched its `Logger` class, and created a feature request for adding a programmatic API: https://phabricator.babeljs.io/T6955.
",453,False,en,0
10379,1,1,0,Internals,maxbrunsfeld,2016-01-11T22:41:32Z,8,0,2,0,"Fixes #10014

/cc @steelbrain - It looks like the linter is passing markers that have been destroyed to `TextEditor::decorateMarker`. We had a hard time reproducing it, so I can't give you precise steps. It seems to happen when editing after closing split panes. When I reproduced it, I was undoing and redoing repeatedly, but I'm not sure if that's related.
",359,True,en,0
10377,4,15,1,Internals,joshaber,2016-01-13T20:05:27Z,1,2,1,1,"Since it’s been reporting the wrong release notes, it’s doing more harm than good :disappointed: 

We’ll link to the release notes from About now.

![](https://cloud.githubusercontent.com/assets/13760/12246027/07da1fee-b87a-11e5-9843-b87dbbf3c975.jpg)

/cc @atom/feedback
",278,True,en,0
10375,1,1,0,Internals,joshaber,2016-01-11T17:25:14Z,0,17,1,0,"Having this file still here is confusing. Do we use it, or do we use https://github.com/benogle/pr-changelog?

Let's apply :fire: if we're not gonna keep it up to date.

/cc @mnquintana @atom/core 
",198,True,en,0
10365,1,3,0,Externals,svanharmelen,2016-01-10T22:24:41Z,1,1,1,0,"This version fixes #10272
",26,True,en,0
10362,1,7,0,Externals,mnquintana,2016-02-01T20:36:20Z,4,0,1,22,"To mirror Travis config, refs https://github.com/atom/atom/pull/8110
",69,True,en,0
10361,3,7,0,Externals,mnquintana,2016-01-13T14:49:12Z,14,1,2,3,"Fixes https://github.com/atom/atom/issues/10358

I wasn't sure if this check was better suited for `Package` or `PackageManager`, but I think it's more within the scope of `PackageManager` to manage the state of the `core.disabledPackages` keypath. Let me know if you think I should move it though!

/cc @atom/feedback 
",320,True,en,0
10359,1,6,0,Externals,ypresto,2016-01-12T16:15:09Z,4,2,2,2,"Fixes: #8319

The same command is available in tree-view, but it requires to focus tree-view.
https://github.com/atom/tree-view/blob/4eea2f197ee4232e25fdf8f680c1dc6a98346bcf/lib/tree-view.coffee#L311

This PR implements it on text-editor too.
",243,True,en,0
10352,14,8,3,Internals,thedaniel,2016-01-15T18:37:03Z,87,27,3,5,"With this change, async tree-view specs are green (https://github.com/atom/tree-view/pull/624) but it seems this blows up sync tree-view specs somehow. In any case, we need to use relativizeToWorkingDirectory in this class so that symlinks can be relativized.

cc @joshaber 
",275,True,en,0
10349,1,2,0,Externals,Tyriar,2016-01-11T20:59:43Z,2,2,2,2,"Function key keymaps don't work when they feature upperface 'F' characters.
They still tend to work because they typically have an application menu item
which is associated with it and falled back upon. The main difference is that
the originalEvent (KeyboardEvent) is not retained when doing this fallback as
Atom thinks that the menu item was pressed instead of the keymap.

Fixes #10287
",389,False,en,0
10341,2,1,0,Externals,mnquintana,2016-01-11T19:24:17Z,26,26,1,3,"Fixes https://github.com/atom/atom/issues/10302

Might be worth checking to see if we're compliant on other platforms too, and also checking the order of items in the File, Edit, View, Window, and Help menus.
",209,True,en,0
10336,1,2,0,Externals,50Wliu,2016-01-08T19:41:10Z,60,41,5,0,"Fixes Atom hanging indefinitely upon encountering two identical filenames located in different directories in 1.3.x.

(Is cherry-picking the correct way to do this?  It feels really weird creating a PR that uses someone else's commits)
",236,True,en,0
10334,1,0,0,Externals,50Wliu,2016-01-08T19:40:26Z,1,1,1,0,"This PR will fix #9584 and #9454 on 1.3.3.  Both Electron 0.34.4 and 0.34.5 solely exist to fix the aforementioned issues, so there shouldn't be any compatibility issues with this (hopefully).

Now on the right branch!
",219,True,en,0
10332,2,1,2,Internals,lee-dohm,2016-01-08T16:56:01Z,3,3,3,0,"Fixes #10331

/cc @joshaber @mnquintana 
",41,True,es,0
10328,1,1,0,Internals,lee-dohm,2016-01-08T01:37:55Z,1,1,1,0,"Resolves an issue where the GitHub API is rate-limited during the build when attempting to download Electron.

/cc @kevinsawicki 
",130,True,en,0
10327,13,1,0,Internals,joshaber,2016-01-08T01:54:50Z,10181,50,119,0,"Well, I split the submodule work out into its own PR hoping that'd make it more easily reviewable, but then I went an added a new fixture with submodules so this PR is back to being unreviewable :cry: 
",202,True,en,0
10326,3,1,4,Externals,raelyard,2016-02-26T15:18:33Z,27,37,1,49,"#5092 and #7757 were worked around with not updating the path if registry tools access disabled in the Windows Group Policy
#5063 was worked around with not updating the path if the path contains characters outside the ASCII range

This addresses both of these with fixes that correctly update the user path under these conditions with the deleting or corruption of the user path resulting from these issues.
",409,False,en,0
10310,3,1,0,Internals,kuychaco,2016-01-08T00:49:14Z,18,20,2,0,"Also extract helper for mapping error codes to friendly messages

/cc @kevinsawicki 

Closes #10299 
Closes #10300 
",116,True,en,0
10296,1,3,0,Externals,viatsko,2016-01-06T18:49:46Z,1,1,1,0,"This will allow us to override base git repository implementation if needed
",76,True,en,0
10293,1,3,0,Internals,as-cii,2016-01-22T18:44:29Z,40,5,2,16,"Supersedes #10292.

@nathansobo: this should be good to go now! :boom: 
",72,True,en,0
10280,1,0,0,Externals,mnquintana,2016-01-05T02:17:21Z,1,1,1,0,"Includes apm's new `enable` / `disable` commands courtesy of @bronson :clap: 
",78,True,en,0
10277,2,2,0,Internals,nathansobo,2016-01-05T16:43:01Z,57,43,6,0,"Fixes #10051

This PR moves clipping of measured positions up to the editor and out of `LinesYardstick`. This allows us to check for the presence of a row in the editor after clipping is applied and saves complexity since `LinesYardstick` is only used internally and we can always control whether we clip the position we pass in.

Instead of just checking whether a row is visible in the model, we also check whether a DOM node with the line's assigned id is present. If It isn't, we force a synchronous render.
",512,True,en,0
10257,1,1,0,Externals,thisiskj,2016-01-02T23:58:53Z,1,1,1,0,"Minor documentation update
",27,True,es,0
10256,3,16,0,Externals,leo,2016-01-14T19:17:29Z,18,15,3,12,"This resolves #9952 (please read the issue for more infos). Here’s a quick screenshots of what this PR does:
<img width=""1070"" alt=""before-after"" src=""https://cloud.githubusercontent.com/assets/6170607/12075447/621151c6-b181-11e5-8c59-7c027a5f29c0.png"">
",256,False,en,0
10249,3,2,0,Internals,joshaber,2016-01-05T17:40:28Z,9,4,3,3,"_Dependent on https://github.com/atom/git-utils/pull/63._

Fixes performance issues like those in https://github.com/atom/atom/issues/6437 and https://github.com/atom/atom/issues/3426. See https://github.com/atom/git-utils/pull/63 for a full writeup of the problem.

/cc @atom/feedback
",286,True,en,0
10247,1,3,0,Internals,joshaber,2016-01-01T20:38:51Z,1,1,1,0,"Pick up https://github.com/atom/git-utils/pull/61.

_Should_ fix #3627.
",72,True,en,0
10236,12,10,0,Internals,joshaber,2016-01-05T20:18:11Z,40,1,2,5,"Fixes #10057.

I don’t know if this is The Right Thing® on other platforms, so for now it’s OS X-only.

/cc @atom/feedback 
",129,True,en,0
10233,2,2,0,Internals,joshaber,2016-01-04T21:43:46Z,2,2,1,5,"Fixes #7171 and #7428.

It'd fail previously with:

```
TypeError: Cannot read property 'pathToOpen' of undefined
```

/cc @atom/feedback
",138,True,en,0
10226,1,3,0,Externals,danielbayley,2016-01-26T02:18:50Z,4,0,1,26,"Deprecate `language-jxa` package.
",34,True,es,0
10219,1,1,0,Externals,pimentel,2016-02-04T00:34:25Z,1,1,1,35,"The current documentation doesn't make any note about paragraphs being enclosed within comments. This pull request updates that.
",129,True,en,0
10178,14,15,0,Internals,kuychaco,2016-01-08T21:45:14Z,70,4,4,14,"Addresses issue #9165 

Single-clicking on a file in tree-view or on a search result from find-in-project opens a 'pending tab'. 

See corresponding pull requests for tree-view and tabs packages:
- [tree-view #682](https://github.com/atom/tree-view/pull/682)
- [tabs #246](https://github.com/atom/tabs/pull/246)
- [find-and-replace #644](https://github.com/atom/find-and-replace/pull/644)
",389,True,en,0
10139,3,4,0,Externals,sparanoid,2016-01-06T10:10:46Z,3,2,1,16,"`blob-store` is accidentally committed to my .atom repo recently: https://github.com/sparanoid/.atom/tree/master/blob-store

I think these files should be avoided.
",164,True,en,0
10126,2,5,0,Internals,as-cii,2016-01-05T10:27:38Z,16,1,3,16,"After talking to @maxbrunsfeld about how we may speed up our CI times, we agreed it could have been beneficial to have a better understanding about where the build time gets spent.

As a result, this PR introduces two more pieces of information when building Atom:
1. Package/Modules (un)install times.
2. Grunt tasks times. (these include running specs, linting, transpiling, etc.)

![screen shot 2015-12-19 at 17 52 22](https://cloud.githubusercontent.com/assets/482957/11914198/9ae037c8-a679-11e5-936d-88c6f74fc7cb.png)

![screen shot 2015-12-19 at 17 52 32](https://cloud.githubusercontent.com/assets/482957/11914195/72febdc4-a679-11e5-91ec-f5d93bb741b7.png)

(You can see a more detailed report at https://travis-ci.org/atom/atom/jobs/97848561)

/cc: @maxbrunsfeld @nathansobo @atom/core 
",794,True,en,0
10095,2,0,0,Internals,maxbrunsfeld,2015-12-17T03:56:04Z,1,1,1,0,"Depends on https://github.com/atom/marker-index/pull/4
Depends on https://github.com/atom/text-buffer/pull/121
",111,False,en,0
10084,3,1,0,Internals,as-cii,2015-12-18T18:56:40Z,75,11,2,2,"Fixes #9992.

Although we're adding a new parameter to the serialized state, this should be a 100% backwards-compatible change. :raised_hands: 

/cc: @atom/feedback 
",166,True,en,0
10068,1,0,0,Internals,lee-dohm,2016-01-18T08:23:52Z,7,7,3,34,"Applies to #10058 
",19,True,en,0
10062,1,1,0,Internals,maxbrunsfeld,2015-12-15T01:38:36Z,6,1,2,0,"Previously, manipulating the model's scroll position would not emit a presenter state update.
",94,True,en,0
10031,3,1,2,Internals,lee-dohm,2015-12-15T03:19:49Z,6,1,1,3,"Fixes #9994
",12,True,en,0
10028,4,1,0,Internals,nathansobo,2015-12-14T10:43:19Z,19,207,2,2,"The only extremely expensive operation we need to avoid unless it's needed is decoration computation. The rest of these flags don't really warrant the added complexity for the tiny amount of computation they save. Eventually, we'll make the decoration computation so fast so that we can always execute the entire code path whenever we update the editor. This will be easier to reason about both in terms of adding functionality and thinking about performance in a variety of circumstances. Removing the bulk of the flags gets us part of the way there.

/cc @as-cii 
",566,True,en,0
10027,1,1,0,Internals,nathansobo,2015-12-14T10:40:17Z,16,36,2,2,"This prevents an additional pending scroll top/left assignment and cuts directly to adjusting the positions, saving us an update cycle. It prevents the only major case of emitting an update event during state computation.

@as-cii Am I missing anything here?
",259,True,en,0
10017,7,7,0,Internals,as-cii,2015-12-11T19:13:17Z,148,55,7,0,"Fixes #10015 
Fixes #10003

We've discovered an issue in the way V8 matches source files against a cache blob that causes the cache not to be discarded if the source files is sufficiently similar to the compile cache.

As a result, instead of relying on V8 to invalidate the cache, we compute a hash of the file's contents and use that as an invalidation key for `FileSystemBlobStore` and `NativeCompileCache`.

/cc: @nathansobo @maxbrunsfeld @atom/feedback 
",459,False,en,0
10004,2,1,2,Internals,maxbrunsfeld,2015-12-10T18:28:37Z,6,2,1,0,"Fixes https://github.com/atom/apm/issues/476
",45,True,en,0
10001,1,0,0,Externals,svanharmelen,2015-12-10T13:57:23Z,1,1,1,0,,0,False,en,0
9997,7,13,4,Internals,as-cii,2015-12-15T11:09:52Z,61,16,4,5,"Fixes #9447.

This PR provides a different strategy for wrapping lines whenever CJK characters are involved. With this PR we try to detect a CJK character before or exactly at the desired wrap boundary: if we do, we perform the wrap; otherwise, we use the old line-breaking algorithm.

Although not compliant with the Unicode spec, this allows users to mix CJK characters with Latin ones without the need to introduce a complex line breaking logic.

Before: 

![screen shot 2015-12-10 at 10 29 22](https://cloud.githubusercontent.com/assets/482957/11711762/fc238466-9f28-11e5-83a9-cd92ce0940cc.png)

After: 

![screen shot 2015-12-10 at 10 29 44](https://cloud.githubusercontent.com/assets/482957/11711763/00ada642-9f29-11e5-9764-13b926a6193a.png)

/cc: @nathansobo @atom/feedback 
",782,True,en,0
9990,4,15,4,Externals,scv119,2016-01-07T19:05:43Z,61,39,9,28,"This PR does following:
- Added a config `core.automaticallyUpdate`. This config is enabled by default, but if user disable it, the new Atom window won't check update/schedule update on startup.
- I didn't observer the config changes after initialization, which means if user change the automaticallyUpdate config, it won't change the autoupdate behavior until user quit and start Atom again, but we could observer this changes if we think it's necessary.
- Remove the build option `--no-auto-update` and revert all related code introduced in https://github.com/atom/atom/pull/8721

What I have tested:
- run the `scrip/build` to build a new Atom.app.
- noticed the `enableAutoupdate` is selected by default, and the checkUpdate button showed up in Atom menu.
- disable `enableAutoupdate` option, open a new Atom window, the checkUpdate button disappeared from Atom menu.
- Note that since the build of Atom don't have certs, so I can't tell if the download is happening or not.
",979,False,en,0
9975,5,0,0,Internals,maxbrunsfeld,2015-12-08T20:33:35Z,21,4,3,0,,0,False,en,0
9972,1,0,0,Internals,nathansobo,2015-12-07T22:52:18Z,2,0,1,0,"Heads up @kevinsawicki.
",24,True,en,0
9968,8,19,5,Internals,as-cii,2015-12-09T11:00:40Z,50,19,6,1,"Depends on https://github.com/atom/text-buffer/pull/116.
Fixes #942.

Our serialization code already supported saving state for untitled `TextBuffer` instances, but the problem was that we used the file's path to identify and search for buffers in `TokenizedBuffer` and `atom.project`. This PR changes it so that, in addition to paths, we can make use of a uniquely generated id for each `TextBuffer`.

If the `TokenizedBuffer`'s state has a buffer path, we deserialize it exactly as before. Otherwise, we try to search by buffer id among all the project's buffers. It might be tempting to use IDs even when we have a path, but it still seems quite reasonable to just use them as a fallback for two potential problems:
1. Possible weird mismatches or false duplicates (e.g. two buffers have the same path, but different IDs)
2. Even if a buffer is not present in `atom.project`, we still want re-open a buffer at that location when deserializing a `TokenizedBuffer` (I am not sure we have any guarantee that this never happens).

Feedback welcome! :balloon: 

/cc: @nathansobo @maxbrunsfeld @atom/feedback 
",1107,False,en,0
9948,2,3,2,Externals,dirk-thomas,2015-12-07T19:19:56Z,28,0,2,2,"Currently the `config.cson` is being written in semi-random order (insertion order of the object properties). That makes it pretty difficult so visually find certain options or compare two `config.cson` files from different atom installations. Especially after changing configuration options back and forth the same set of config values results in a very different file.

By ordering the object properties alphabetically the output of that file becomes deterministic. The same configuration results in the same file. And diffing or comparing changes becomes much easier.
- The first commit only contains the new spec (which obviously fails without any other changes):

```
it writes properties in alphabetical order
    Expected [ 'foo', 'bar', 'baz' ] to equal [ 'bar', 'baz', 'foo' ]. (spec/config-spec.coffee:697:29)
    Expected [ 'foo', 'bar' ] to equal [ 'bar', 'foo' ]. (spec/config-spec.coffee:700:29)
```
- The second commit updates the save function to store the data with a deterministic order.
",1006,True,en,0
9947,1,1,0,Internals,nathansobo,2015-12-10T22:18:10Z,323,360,6,5,"In contemplating a radically different approach to rendering lines based on the new display layers, @maxbrunsfeld and I got a bit confused following the logic of editor DOM updates. We think it will be easier to follow if the `LinesYardstick` never forces a DOM update, but instead requires all lines being measured to be on the DOM as part of its contract.

That means we break `TextEditorComponent.updateSync` into two explicit pre-measurement and post-measurement phases directly in the component so it's more explicit to see, then add visibility checks and synchronous updates on any of the exposed measurement methods on the component.

This might have conflicts with block decorations, but it's going to make it easier for us to maneuver as we render via the `DisplayLayer`'s `TokenIterator` instead of from `TokenizedLines`.
",832,True,en,0
9937,3,0,0,Internals,maxbrunsfeld,2015-12-03T22:15:01Z,83,28,2,0,"Includes work done in https://github.com/atom/atom/pull/9763

/cc @dranzerashi
",79,True,en,0
